"","X_0001","X_0003","X_0006","X_0007","X_0008","X_0009","X_0011","X_0012","X_0013","X_0014","X_0016","X_0017","X_0018","X_0019","X_0020","X_0021","X_0022","X_0023","X_0025","X_0026","X_0027","X_0030","X_0032","X_0035","X_0036","X_0039","X_0041","X_0042","X_0043","X_0044","X_0045","X_0049","X_0052","X_0053","X_0055","X_0057","X_0058","X_0059","X_0060","X_0061","X_0062","X_0063","X_0064","X_0065","X_0068","X_0071","X_0073","X_0077","X_0079","X_0080","X_0081","X_0084","X_0085","X_0088","X_0091","X_0093","X_0094","X_0098","X_0103","X_0104","X_0105","X_0108","X_0110","X_0113","X_0116","X_0123","X_0124","X_0126","X_0131","X_0132","X_0134","X_0136","X_0137","X_0140","X_0142","X_0144","X_0145","X_0146","X_0148","X_0152","X_0153","X_0155","X_0162","X_0165","X_0167","X_0170","X_0175","X_0176","X_0180","X_0182","X_0189","X_0194","X_0195","X_0196","X_0199","X_0200","X_0203","X_0205","X_0208","X_0211","X_0213","X_0214","X_0216","X_0218","X_0219","X_0221","X_0224","X_0225","X_0226","X_0227","X_0234","X_0237","X_0238","X_0247","X_0250","X_0256","X_0257","X_0258","X_0266","X_0269","X_0279","X_0282","X_0283","X_0284","X_0287","X_0295","X_0296","X_0297","X_0301","X_0308","X_0324","X_0331","X_0347","X_0352","X_0354","X_0358","X_0367","X_0374","X_0377","X_0381","X_0386","X_0394","X_0398","X_0415"
"S_01647",0,0,0,0,0,247,0,0,0,0,0,2742,0,0,0,0,126,0,0,0,2264,0,0,0,0,0,735,0,0,0,0,0,0,0,617,170,0,0,1336,0,0,0,0,1020,0,0,0,0,103,64,0,0,0,0,357,0,0,0,0,0,370,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,80,0,18,0,0,0,0,54,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01743",0,0,0,0,0,276.5,0,0,0,0,0,3626.5,0,0,0,0,319,0,0,0,2303.5,0,0,0,0,42.5,548,0,0,0,0,0,0,0,627,270.5,0,0,2020.5,0,0,0,0,1134.5,0,0,0,0,217,140,0,0,0,0,284,0,0,0,0,0,483.5,0,0,0,0,0,0,9,0,0,0,0,0,0,22.5,0,47.5,0,0,0,0,32,12.5,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,32.5,0,91,0,0,0,0,0,62.5,0,36.5,0,0,0,0,27,38,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
"S_01839",0,0,0,0,0,306,0,0,0,0,0,4511,0,0,0,0,512,0,0,0,2343,0,0,0,0,85,361,0,0,0,0,0,0,0,637,371,0,0,2705,0,0,0,0,1249,0,0,0,0,331,216,0,0,0,0,211,0,0,0,0,0,597,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,95,0,0,0,0,0,25,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,65,0,105,0,0,0,0,0,45,0,55,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0
"S_01935",0,0,0,0,0,0,0,0,0,0,0,5929,0,0,0,0,554,0,0,0,4250,0,0,0,0,0,875,0,0,0,0,0,0,0,929,214,0,0,2465,0,0,0,0,1661,0,0,0,0,304,250,0,0,0,0,250,0,0,0,0,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02031",0,0,0,0,0,283,0,0,0,0,0,3641,0,0,0,0,122,0,0,0,2492,0,0,0,0,0,427,0,0,0,0,0,0,0,520,101,0,0,1077,0,0,0,0,836,0,0,0,0,93,106,0,0,0,0,127,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,59,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"S_02127",0,0,0,0,0,465,0,0,0,0,0,4604,0,0,0,0,401,0,0,0,1843,0,0,0,0,0,548,0,0,0,0,0,0,0,636,203,0,0,2221,0,0,0,0,1101,0,0,0,0,323,276,0,0,0,0,157,0,0,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,175,0,0,0,0,157,23,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,152,0,92,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"S_02223",0,0,0,0,0,592,0,0,0,0,0,7729,0,0,0,0,404,0,0,0,3596,0,0,0,0,0,314,0,0,0,0,0,0,0,1645,606,0,0,2000,0,0,0,0,1233,0,0,0,0,704,272,0,0,0,0,153,0,0,0,0,0,836,0,0,0,0,0,0,56,0,0,0,0,0,0,153,0,181,0,0,0,0,195,118,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,160,0,279,0,0,63,0,0,91,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,49,0,49
"S_02319",0,0,0,0,0,649,0,0,0,0,0,9244,0,0,0,0,433,0,0,0,3156,0,0,0,0,0,2252,0,0,0,0,0,0,0,1164,439,0,0,2494,0,0,0,0,942,0,0,76,0,242,248,0,0,0,0,337,0,0,0,0,0,509,0,0,0,0,0,0,45,0,0,0,0,0,0,153,0,197,0,0,0,0,115,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,223,0,0,0,0,0,95,0,108,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0
"S_02415",0,0,0,0,0,215,0,0,0,0,0,2946,0,0,0,0,57,0,0,0,1363,0,0,0,0,0,128,0,0,0,0,0,0,0,309,160,0,0,375,0,0,0,0,286,0,0,0,0,84,74,0,0,0,0,74,0,0,0,0,0,143,0,0,0,0,0,0,30,0,0,0,0,0,0,32,0,40,0,0,0,0,37,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,32,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02511",0,0,0,0,0,324,0,0,0,0,0,4620,0,0,0,0,208,0,0,0,1944,0,0,0,0,0,217,0,0,0,0,0,0,0,589,399,0,0,1042,0,0,0,0,631,0,0,0,0,274,182,0,0,0,0,372,0,0,0,0,0,316,0,0,0,0,0,0,71,0,0,0,0,0,0,54,0,134,0,0,0,0,63,45,0,0,0,0,77,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,42,0,152,0,0,0,0,0,86,0,45,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
"S_02607",0,0,0,0,0,213,0,0,0,0,0,3288,0,0,0,0,125.5,0,0,0,1552.5,0,0,0,0,0,566.5,0,0,0,0,0,0,0,412,257,0,0,645,0,0,0,0,482.5,0,0,0,0,179,128,0,0,0,0,220,0,0,0,0,0,224.5,0,0,0,0,0,0,48,0,0,0,0,0,0,36.5,0,67,0,0,0,0,31.5,22.5,0,0,0,0,38.5,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7.5,0,21,0,87,0,0,0,0,0,55.5,0,22.5,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"S_02703",0,0,0,0,0,102,0,0,0,0,0,1956,0,0,0,0,43,0,0,0,1161,0,0,0,0,0,916,0,0,0,0,0,0,0,235,115,0,0,248,0,0,0,0,334,0,0,0,0,84,74,0,0,0,0,68,0,0,0,0,0,133,0,0,0,0,0,0,25,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,25,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02799",0,0,0,0,0,169,0,0,0,0,0,6862,0,0,0,0,116,0,0,0,1865,0,0,0,0,0,1737,0,0,0,0,0,0,76,843,198,0,0,1766,0,0,0,0,1406,0,0,0,0,198,296,0,0,0,0,250,0,0,0,0,0,430,0,0,0,0,0,0,128,0,0,0,0,0,0,192,0,128,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,52,0,0,0,0,0,81,0,17,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02895",0,0,0,0,0,506,0,0,0,0,0,6452,0,0,0,0,156,0,0,0,1188,0,0,0,0,0,3265,0,0,0,0,0,0,0,1045,532,0,0,1973,0,0,0,0,1227,0,0,0,0,383,441,0,0,0,0,331,0,0,0,0,0,487,0,0,0,0,0,0,52,0,0,0,0,0,0,240,0,169,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,149,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02991",0,0,0,0,0,383,0,0,0,0,0,6915,0,0,0,0,132,0,0,0,1990,0,0,0,0,0,2334,0,0,0,0,0,0,0,906,251,0,0,2281,0,0,0,0,1216,0,0,0,0,178,251,0,0,0,0,337,0,0,0,0,0,258,0,0,0,0,0,0,40,0,0,0,0,0,0,139,0,132,0,0,0,0,139,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,73,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03087",0,0,0,0,0,736,0,0,124,0,0,8657,0,0,0,0,159,0,0,0,2458,0,0,0,0,0,647,0,0,0,0,0,0,0,1373,542,0,0,1622,0,0,0,0,796,0,0,0,0,348,224,0,0,0,0,159,0,0,0,0,0,289,0,0,85,0,0,0,70,0,0,0,0,0,0,65,0,184,0,0,0,0,60,229,0,0,0,0,0,40,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,60,0,0,45,0,45,0,0,0,0,0,50,0,0,25,0,0,0,0,0,0,0,0,0,0,0,30,0,0
"S_03183",0,0,0,0,0,427,0,0,0,0,0,4364,0,0,0,0,185,0,0,0,1616,0,0,0,0,0,792,0,0,0,0,0,0,0,808,346,0,0,1614,0,0,0,0,680,0,0,0,0,150,381,0,0,0,0,122,0,0,0,0,0,215,0,0,0,0,0,0,38,0,76,0,0,0,0,68,0,68,0,0,0,0,84,82,0,0,0,0,109,14,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,106,0,0,0,0,0,30,0,0,0,0,0,0,0,38,0,0,0,0,0,27,0,0,16,0,0,0,0,0,0,0,0
"S_03279",0,0,0,0,0,477.5,0,0,0,0,0,4169.5,0,0,0,0,185.5,0,0,0,1321.5,0,0,0,0,0,724.5,0,0,0,0,0,0,0,659,348.5,0,0,1626.5,0,0,0,0,682,0,0,0,0,151.5,342,0,0,0,0,196,0,0,0,0,0,190,0,0,43.5,0,0,0,19,0,87.5,0,0,0,0,82,0,71.5,0,0,0,0,76.5,74,0,0,0,0,117.5,16,0,0,0,0,0,0,0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,89,0,0,0,0,0,27,0,0,0,0,0,0,0,40,0,0,0,0,0,13.5,0,0,8,0,0,0,0,0,0,0,0
"S_03375",0,0,0,0,0,528,0,0,0,0,0,3975,0,0,0,0,186,0,0,0,1027,0,0,0,0,0,657,0,0,0,0,0,0,0,510,351,0,0,1639,0,0,0,0,684,0,0,0,0,153,303,0,0,0,0,270,0,0,0,0,0,165,0,0,87,0,0,0,0,0,99,0,0,0,0,96,0,75,0,0,0,0,69,66,0,0,0,0,126,18,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,72,0,0,0,0,0,24,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03471",0,0,0,0,0,588,0,0,89,0,0,4675,0,0,0,0,354,0,0,0,1351,0,0,0,0,0,610,0,0,0,0,0,0,0,547,279,0,0,1965,0,0,0,48,685,0,0,0,0,223,242,0,0,0,0,153,0,0,0,0,0,123,0,0,130,0,0,0,15,0,208,0,0,0,0,141,0,60,0,0,0,0,56,164,0,0,0,0,264,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,45,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,45,19,0,0
"S_03567",0,0,0,0,0,492,0,0,0,0,0,4766,0,0,0,0,150,0,0,0,1126,0,0,0,0,0,1307,0,0,0,0,0,0,0,239,142,0,0,823,0,0,0,0,363,0,0,0,0,0,57,0,0,0,0,242,0,0,0,0,0,89,0,0,118,0,0,46,0,0,132,0,0,0,0,132,0,0,0,0,0,0,89,61,0,0,0,0,110,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"S_03663",0,0,0,0,0,1279,0,0,0,0,0,7245,0,0,0,0,282,0,0,0,2633,0,0,0,0,0,2406,0,0,0,0,0,0,0,715,351,0,0,2035,0,0,0,0,1011,0,0,0,0,234,220,0,0,0,0,557,0,0,0,0,0,0,0,0,385,0,0,0,0,0,323,0,0,0,0,151,0,117,0,0,0,0,268,172,0,0,0,0,247,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03759",0,0,0,0,0,600,0,0,0,0,0,3568,0,0,0,0,128,0,0,0,1442,0,0,0,0,0,731,0,0,0,0,0,0,0,376,216,0,0,939,0,0,0,0,569,0,0,0,0,0,154,0,0,0,0,285,0,0,0,0,0,94,0,0,279,0,0,0,0,0,259,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,28,0,0,77,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03855",0,0,0,0,0,339,0,0,0,0,0,2077,0,0,0,0,48,0,0,0,943,0,0,0,0,0,246,0,0,0,0,0,0,0,112,0,0,0,261,0,0,0,0,181,0,0,0,0,0,55,0,0,0,0,146,0,0,0,0,0,27,0,0,157,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03951",0,0,0,0,0,929,0,0,0,0,0,4452,0,0,0,0,160,0,0,0,1297,0,0,0,0,0,2626,0,0,0,0,0,0,0,283,314,0,0,1475,0,0,0,157,481,0,0,0,0,0,113,0,0,0,0,502,0,0,0,0,0,58,0,0,505,0,0,0,0,0,382,0,0,0,0,249,0,89,0,0,0,0,0,44,0,0,0,0,188,20,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
"S_04047",0,0,0,0,0,847,0,0,0,0,0,3005,0,0,0,0,109,0,0,0,1306,0,0,0,0,0,2770,0,0,0,0,0,0,0,187,150,0,0,547,0,0,0,77,361,0,0,0,0,0,89,0,0,0,0,373,0,0,0,0,0,28,0,0,405,0,0,73,0,0,316,0,0,0,0,81,0,0,0,0,0,0,0,32,0,0,0,0,146,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04143",0,0,0,0,0,892,0,0,0,0,0,4514,0,0,0,0,225,0,0,0,1281,0,0,0,0,0,1622,0,0,0,0,0,0,0,256,183,49,0,1436,0,0,0,249,467,0,0,0,0,0,70,0,0,0,0,779,0,0,0,0,0,0,0,0,748,0,0,0,0,0,400,0,14,0,0,302,0,81,0,0,0,0,0,147,0,0,0,0,158,0,0,0,0,0,0,0,0,60,0,0,0,0,18,0,0,0,14,95,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,18
"S_04239",0,0,0,0,0,1305,0,0,0,0,0,4172,0,0,0,0,472,16,0,0,1429,0,0,0,0,0,1116,0,0,0,0,0,0,0,255,204,0,0,1984,0,0,0,306,781,0,0,0,0,0,121,0,0,0,0,1085,0,0,0,0,0,0,0,0,1305,0,0,0,0,0,667,0,0,0,0,211,0,41,0,0,0,0,0,0,0,0,0,0,217,22,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,16,300,0,0,0,0,0,48,0,0,169,0,0,0,0,32,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04335",0,0,0,0,0,1051,0,0,0,0,0,4366,0,0,0,0,397,0,0,0,1039,0,0,0,0,0,3398,0,0,0,0,0,0,0,353,269,180,0,3257,0,0,0,353,885,0,0,0,0,0,135,0,0,0,0,1071,0,0,0,0,0,0,0,0,1455,0,0,224,0,0,519,0,0,0,0,699,0,199,0,0,0,0,0,160,0,0,0,0,333,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,19,353,0,0,0,71,0,71,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
"S_04431",0,399,0,0,0,1924,0,0,0,0,0,3891,0,0,0,0,385,0,0,0,1358,0,0,0,0,0,508,0,0,0,0,0,0,0,334,167,0,0,886,0,0,0,298,552,0,0,0,0,0,0,0,0,0,0,1343,0,0,0,0,0,0,0,0,1089,0,0,0,0,0,624,0,0,0,0,196,0,0,0,0,0,0,0,102,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04527",0,763,0,0,0,1127,0,0,0,0,0,1512,0,0,0,0,799,43,0,0,1120,0,0,43,0,0,792,0,0,0,0,0,0,0,214,0,100,0,1555,0,0,0,257,1084,0,0,0,0,0,0,0,0,0,0,806,0,0,0,0,0,0,0,0,1255,0,0,0,0,0,692,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04623",0,1314,0,0,0,1060,0,0,0,0,81,1881,0,0,0,0,301,25,0,0,796,0,0,112,0,0,245,0,0,0,0,25,0,0,223,180,68,0,765,0,0,0,96,332,0,0,0,0,0,0,0,0,0,0,579,0,0,0,0,0,0,0,0,552,0,0,0,0,0,288,0,28,0,0,130,0,56,0,0,0,0,0,0,0,0,0,0,136,0,0,56,0,0,0,0,0,77,0,0,0,0,31,0,0,0,15,189,0,22,0,0,0,22,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04719",0,2290,0,0,0,934,0,0,0,0,55,1505,0,0,0,0,149,0,0,0,800,0,0,217,0,0,409,0,0,0,0,30,0,0,197,137,0,0,212,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,232,0,0,27,0,0,232,0,45,0,0,72,0,0,0,0,0,0,0,65,0,0,0,0,127,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,122,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04815",0,2814,0,0,0,521,0,0,0,0,62,530,0,0,0,0,50,0,0,0,483,0,0,103,0,0,140,0,0,0,0,37,0,0,131,50,0,0,72,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,131,0,0,0,0,0,69,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04911",0,815,0,0,0,107,0,0,0,0,22,221,0,0,0,0,0,0,0,0,140,0,0,63,0,0,24,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05007",0,889,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,110,0,0,55,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05103",0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05199",0,2271.5,0,0,0,0,0,0,52,268,45,95.5,0,0,0,0,13,0,0,0,158.5,0,0,45,0,0,0,0,0,0,0,42.5,0,0,32,20,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,15.5,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05295",0,3847,0,0,0,0,0,0,104,536,90,191,0,0,0,0,26,0,0,0,317,0,0,90,0,0,0,0,0,0,0,85,0,0,64,40,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,31,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05391",0,2723,0,0,0,0,0,0,80,0,48,68,0,0,0,0,25,0,0,0,291,0,0,64,0,0,0,0,0,0,0,75,0,0,39,48,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05487",0,2501,0,0,0,0,0,0,42,78,61,45,0,0,0,0,25,0,0,0,209,0,0,89,0,0,0,0,0,0,0,98,0,0,36,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05583",0,4799,0,0,0,0,0,0,0,0,53,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05679",0,2648,0,0,0,0,0,0,0,0,78,0,0,0,0,0,15,0,0,0,142,0,0,49,0,0,0,0,0,0,0,24,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05775",0,2583,0,0,0,0,0,0,64,186,59,0,0,0,0,0,26,0,0,0,0,0,0,28,12,0,0,0,0,0,0,50,0,0,50,33,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
