"","X_0002","X_0003","X_0005","X_0009","X_0011","X_0013","X_0014","X_0016","X_0019","X_0020","X_0021","X_0022","X_0024","X_0032","X_0033","X_0035","X_0036","X_0038","X_0039","X_0042","X_0044","X_0045","X_0046","X_0048","X_0049","X_0061","X_0063","X_0078","X_0082","X_0083","X_0087","X_0090","X_0095","X_0098","X_0107","X_0110","X_0128","X_0135","X_0137","X_0151","X_0156","X_0158","X_0163","X_0169","X_0176","X_0185","X_0186","X_0190","X_0192","X_0197","X_0201","X_0213","X_0215","X_0223","X_0244","X_0251","X_0259","X_0260","X_0262","X_0263","X_0267","X_0270","X_0277","X_0294","X_0300","X_0310","X_0322","X_0334","X_0337","X_0359","X_0390","X_0391","X_0491"
"S_03563",0,0,0,0,0,0,890,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03659",0,0,0,0,0,0,2565,3209,0,0,0,0,0,0,0,0,72,0,0,0,0,0,1557,0,0,0,0,17,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03755",0,0,0,0,0,0,2471,2448,0,0,0,0,0,0,0,0,58,0,0,0,0,0,1391,0,0,0,0,14,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03851",0,0,0,0,0,0,2301,1779,0,0,0,0,0,0,0,0,37,0,0,0,0,0,1185,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03947",0,0,0,0,0,0,5085,2750,0,0,0,0,0,0,0,0,75,0,0,0,0,0,2641,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04043",0,0,0,0,0,0,3985,2248,0,0,0,0,0,0,0,0,71,0,0,0,0,0,1559,0,0,0,0,18,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04139",0,0,0,0,72,0,3845,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,16,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04235",0,0,0,0,0,0,5488,3861,0,0,0,0,0,0,0,0,40,0,0,0,0,0,3576,0,95,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04331",0,0,0,0,0,0,12282,4245,0,0,0,0,0,0,0,0,193,0,0,0,0,0,3578,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04427",0,0,0,0,0,0,7406,3415,0,0,0,0,0,0,0,0,62,0,0,0,0,0,2461,0,67,0,0,27,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04523",0,0,0,0,0,0,10286,5633,0,0,0,0,0,0,0,0,117,0,0,0,0,0,3742,0,196,0,0,56,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04619",0,0,0,0,0,0,9048,4378,0,0,0,0,0,0,0,0,66,0,0,0,0,0,1974,0,0,0,0,31,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04715",0,0,0,0,0,0,1845,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04811",0,0,0,0,0,0,1923,1520,0,37,0,0,0,0,0,0,20,0,0,0,0,0,341,0,30,0,0,12,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04907",0,0,0,0,0,0,1547,1029,0,171,0,0,0,0,0,0,26,0,0,0,0,0,168,0,56,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05003",0,0,0,0,0,0,4352,4065,0,238,0,0,0,0,0,40,35,0,0,0,0,0,903,0,169,0,0,45,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05099",0,0,0,0,0,0,3197,2520,0,515,0,0,0,0,0,0,29,0,0,0,0,0,498,0,83,0,0,33,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05195",0,0,0,0,0,304,8704,3802,0,848,0,0,0,0,0,20,63,0,0,32,0,0,264,0,177,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05291",0,0,0,0,0,580,5306,3704,0,652,0,0,0,0,0,78,52,0,0,49,0,0,379,0,152,0,0,32,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05387",0,0,0,0,0,835,2796,2205,0,339,0,0,0,0,0,63,0,0,0,59,0,0,382,0,106,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05483",0,0,0,0,0,1010,14475,4184,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05579",0,0,0,0,0,899,4414,1707,0,615,0,0,0,0,0,29,0,0,0,29,0,0,328,0,66,0,0,25,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05675",0,0,0,0,0,1218,2017,1275,0,530,0,0,0,0,0,57,0,0,0,57,0,0,200,0,139,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05771",0,0,0,0,0,1531,3658,1180,0,478,0,0,0,0,0,146,0,0,0,44,0,0,244,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05867",0,0,0,0,0,1327.5,2246.5,1566.5,0,1311,0,0,0,0,0,127.5,0,0,0,76.5,0,0,445,0,162.5,0,0,37,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05963",0,0,0,0,0,1124,835,1953,0,2144,0,0,0,0,0,109,0,0,0,109,0,0,646,0,227,0,0,74,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06059",0,0,0,0,0,1573,4143,1818,0,1531,0,0,0,0,0,90,0,0,0,60,0,0,800,0,179,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06155",0,0,0,0,0,2602,3323,1271,0,1019,0,0,0,0,0,37,0,0,0,141,0,0,565,0,164,0,0,26,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06251",0,0,0,0,0,2032,2869,1151,0,1159,0,0,0,0,0,56,0,0,0,60,0,0,575,0,125,0,0,52,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06347",0,0,0,0,0,2315,2329,1310,0,1250,0,0,0,0,0,124,0,0,0,89,0,0,500,0,84,0,0,23,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06443",0,0,0,0,0,2496,1793,1685,0,2926,0,0,0,0,0,232,14,0,0,201,0,0,1774,0,370,0,0,91,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06539",0,0,0,0,0,2985,1729,764,0,873,0,0,0,0,0,157,0,0,0,92,0,0,640,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06635",0,0,0,0,0,1763,2983,1577,0,1966,0,0,0,0,0,343,0,0,0,172,0,0,1360,0,113,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06731",0,0,0,0,0,3923,1723,756,0,1157,0,0,0,0,0,257,0,0,0,177,0,0,855,0,132,0,0,50,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06827",0,0,0,0,0,2700,1291,979,0,1908,0,0,0,0,0,293,0,0,0,210,0,0,1468,0,281,0,0,85,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06923",0,0,0,0,0,400,1116,696,0,1320,0,0,0,0,0,146,0,0,0,91,0,0,610,0,77,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07019",0,0,0,0,0,1132,1183,642,0,1589,0,0,0,0,0,136,0,0,0,120.5,0,0,958.5,0,121.5,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07115",0,0,0,0,0,1864,1250,588,0,1858,0,0,0,0,0,126,0,0,0,150,0,0,1307,0,166,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07211",0,0,0,0,0,3590,4342,1113,0,3197,0,0,0,0,0,333,39,0,0,167,0,0,3551,0,535,0,0,92,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07307",0,0,0,0,0,1347,1821,344,0,965,0,0,0,0,0,48,0,0,0,0,0,0,456,0,127,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07403",0,0,0,0,0,1638.5,1539.5,318,0,1164.5,0,0,0,0,0,71,6,0,0,15,0,0,803,0,117.5,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07499",0,0,0,0,0,1930,1258,292,0,1364,0,0,0,0,0,94,12,0,0,30,0,0,1150,0,108,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07595",0,0,0,0,0,1783,1253,318,0,1329,0,0,0,0,0,95,0,0,0,45,0,0,1196,0,127,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07691",0,0,0,0,0,1997,465,302,0,1311,0,0,0,0,0,148,22,0,0,107,0,0,1129,0,164,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07787",0,0,0,0,0,674,2184,398,0,1044,0,0,0,0,0,140,0,0,0,86,0,0,1239,0,217,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07883",0,50,0,0,0,6871,3232,2840,0,9318,0,0,0,0,0,995,85,0,0,402,0,0,11555,0,1448,0,0,734,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07979",0,183,0,0,0,5660,3073,1628,0,6235,0,0,0,0,0,767,64,0,0,337,0,0,6644,0,771,0,0,371,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08075",0,188,0,0,0,3418,1134,1327,0,8124,0,0,0,0,0,658,227,0,0,387,0,0,3634,0,841,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08171",0,620,0,0,0,3750,7946,2144,0,9644,0,0,0,0,0,835,232,0,0,527,0,0,4979,0,701,0,0,267,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08267",0,1297,0,0,91,5171,7407,1273,0,8977,0,0,0,0,0,829,301,0,0,924,0,0,3779,0,472,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08363",0,1496,0,0,45.5,4902.5,5907.5,1067.5,0,5945,0,0,0,0,0,640.5,150.5,0,0,746.5,0,0,3377.5,0,499.5,0,0,177.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08459",0,1695,0,0,0,4634,4408,862,0,2913,0,0,0,0,0,452,0,0,0,569,0,0,2976,0,527,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08555",0,1595.5,0,0,0,3897,2891.5,605.5,0,2609,0,0,0,0,0,311.5,23,0,0,444,0,0,1822,0,408,0,0,79.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08651",0,1496,0,0,0,3160,1375,349,0,2305,0,0,0,0,0,171,46,0,0,319,0,0,668,0,289,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08747",0,1438,0,0,0,2656,2171,330,0,2442,0,0,0,0,0,120,35,0,0,380,0,0,550,0,207,0,0,74,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08843",0,2030,0,0,0,2175,522,329,0,1895,0,0,0,0,0,84,45,0,0,287,0,0,406,0,180,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08939",0,1375.5,0,0,0,1387,384,164.5,0,996,0,0,0,0,0,49.5,22.5,0,0,158,0,0,219,0,99,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09035",0,721,0,0,0,599,246,0,0,97,0,0,0,0,0,15,0,0,0,29,0,0,32,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09131",0,1192,0,0,0,987,534,90,0,875,0,0,0,0,0,58,35,0,0,205,0,0,95,0,104,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09227",0,2124,0,0,0,594,785,60,0,459,0,0,0,0,0,57,647,0,0,143,0,0,92,0,57,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09323",0,1443.5,0,0,0,435,425.5,30,0,280.5,0,0,0,0,0,28.5,335,0,0,83,0,0,55.5,0,34,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09419",0,763,0,0,0,276,66,0,0,102,0,0,0,0,0,0,23,0,0,23,0,0,19,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09515",0,1167,0,0,0,325,133,0,0,187,0,0,0,0,0,20,20,0,0,33,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09611",0,2960,0,0,0,947,0,0,0,436,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09707",0,966,0,0,0,76,172,0,0,263,0,0,0,0,0,0,247,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09878",0,1322,0,0,0,130,200,59,0,394,0,0,0,0,0,0,389,0,0,75,0,0,11,0,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09899",0,1088.5,0,0,0,115,145,29.5,0,286,0,0,0,0,0,0,282,0,0,47.5,0,0,5.5,0,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09995",0,855,0,0,0,100,90,0,0,178,0,0,0,0,0,0,175,0,0,20,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10091",0,969,0,0,0,109,78.5,0,0,234.5,0,0,0,0,0,0,289.5,0,0,28.5,0,0,0,0,14.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10187",0,1083,0,0,0,118,67,0,0,291,0,0,0,0,0,0,404,0,0,37,0,0,0,0,14,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10283",0,903,0,0,0,113,0,0,0,236,0,0,0,0,0,12,148,0,0,47,0,0,0,0,25,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10379",0,2215,0,0,0,209,99,0,0,319,0,0,0,0,0,0,583,0,0,86,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10475",0,2215,0,0,0,209,99,0,0,319,0,0,0,0,0,0,583,0,0,86,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_00012",0,0,0,0,2813,0,0,0,0,0,1056,1529,216,0,0,0,0,0,0,0,0,0,0,764,0,0,0,0,116,128,0,280,232,0,0,0,44,0,0,388,0,0,0,20,0,0,0,0,0,0,0,0,64,0,0,0,0,56,108,0,388,0,0,0,0,0,0,0,0,0,0,0,0
"S_00108",0,52,0,0,221,0,0,0,0,0,600,1030,140,0,0,0,0,0,0,0,0,0,0,343,0,0,0,17,311,140,0,154,143,0,0,0,26,0,0,527,0,0,0,0,0,0,20,0,0,0,0,0,29,0,0,0,0,0,370,0,146,0,0,0,0,0,0,0,0,0,0,0,0
"S_00204",0,144,0,0,97,0,0,0,0,0,678,590,58,0,0,0,0,0,0,0,0,0,0,188,0,0,0,36,656,138,0,69,127,0,0,0,17,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,80,0,0,0,0,0,0,0,0,0,0,0,0
"S_00300",0,690.5,0,0,48.5,0,0,37.5,0,0,527,295,29,0,0,0,0,0,0,0,0,0,0,109.5,0,0,0,18,351.5,69,0,34.5,68,0,0,0,8.5,0,0,301.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,40,0,0,0,0,0,0,0,0,0,0,0,0
"S_00396",0,690.5,0,0,48.5,0,0,37.5,0,0,527,295,29,0,0,0,0,0,0,0,0,0,0,109.5,0,0,0,18,351.5,69,0,34.5,68,0,0,0,8.5,0,0,301.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,40,0,0,0,0,0,0,0,0,0,0,0,0
"S_00492",0,690.5,0,0,48.5,0,0,37.5,0,0,527,295,29,0,0,0,0,0,0,0,0,0,0,109.5,0,0,0,18,351.5,69,0,34.5,68,0,0,0,8.5,0,0,301.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,40,0,0,0,0,0,0,0,0,0,0,0,0
"S_00588",0,690.5,0,0,48.5,0,0,37.5,0,0,527,295,29,0,0,0,0,0,0,0,0,0,0,109.5,0,0,0,18,351.5,69,0,34.5,68,0,0,0,8.5,0,0,301.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,40,0,0,0,0,0,0,0,0,0,0,0,0
"S_00684",0,690.5,0,0,48.5,0,0,37.5,0,0,527,295,29,0,0,0,0,0,0,0,0,0,0,109.5,0,0,0,18,351.5,69,0,34.5,68,0,0,0,8.5,0,0,301.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,40,0,0,0,0,0,0,0,0,0,0,0,0
"S_00780",0,1237,0,0,0,0,0,75,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,47,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00876",0,1889.5,0,0,7.5,0,0,76,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,31,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00972",0,1889.5,0,0,7.5,0,0,76,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,31,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01068",0,1889.5,0,0,7.5,0,0,76,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,31,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
