"","X_0001","X_0002","X_0003","X_0004","X_0005","X_0006","X_0011","X_0013","X_0014","X_0015","X_0016","X_0018","X_0019","X_0021","X_0022","X_0024","X_0026","X_0030","X_0031","X_0032","X_0033","X_0036","X_0037","X_0038","X_0039","X_0040","X_0044","X_0047","X_0048","X_0049","X_0050","X_0054","X_0067","X_0069","X_0075","X_0076","X_0083","X_0084","X_0086","X_0087","X_0089","X_0090","X_0098","X_0100","X_0102","X_0107","X_0109","X_0111","X_0117","X_0118","X_0128","X_0130","X_0141","X_0143","X_0147","X_0164","X_0166","X_0171","X_0173","X_0179","X_0181","X_0185","X_0191","X_0198","X_0222","X_0232","X_0241","X_0243","X_0252","X_0254","X_0275","X_0291","X_0309","X_0361","X_0399"
"S_07628",17533.5,0,0,0,8110,0,6518,0,0,197.5,0,0,0,0,0,0,0,724.5,0,2108,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,26.5,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07724",11480,0,0,0,6808,0,5157,0,0,77,0,0,0,0,0,0,0,358,0,1251,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07820",11935,0,0,0,7521,0,6111,0,0,80,0,0,0,0,0,0,0,133,0,378,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07916",0,0,0,0,381,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08012",18143,0,0,0,9643,0,4461,0,0,217,0,0,0,0,0,0,0,480,0,2677,0,0,0,0,0,0,0,0,0,0,721,0,0,0,0,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08108",13473,0,41,0,6461,0,2463,0,0,127,0,0,0,0,0,0,0,504,0,962,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,35,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08204",50197,0,250,0,20439,0,17008,0,0,1945,0,0,0,0,0,0,0,17416,0,7295,0,0,0,0,0,0,0,0,0,0,1117,683,0,0,0,0,0,697,0,0,0,0,0,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,53,0,0,0,0,0,0,0,0,0,0,0
"S_08300",23650,0,0,0,7148,0,8458,0,0,567,0,0,0,0,0,0,0,8184,0,1890,0,0,0,0,0,0,0,0,0,0,252,616,0,0,0,0,0,0,0,0,0,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08396",27891,0,0,0,12523,0,8263,0,0,547.5,0,0,0,0,0,0,0,4421,0,2090,0,0,0,0,0,0,0,0,0,0,496,1435.5,0,0,0,0,0,0,0,0,0,0,0,575.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08492",32132,0,0,0,17898,0,8068,0,0,528,0,0,0,0,0,0,0,658,0,2290,0,0,0,0,0,0,0,0,0,0,740,2255,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08588",44298,0,124,0,11920,3184,6728,0,0,1797,0,397,0,0,0,0,0,11846,0,4870,0,0,0,0,0,0,0,0,0,0,793,4411,0,0,0,0,0,260,0,0,0,0,0,942,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08684",17718,0,0,0,12872,1666,5004,0,0,201,0,940,0,0,0,0,0,1106,0,718,0,0,0,0,0,0,0,0,0,0,330,1508,0,0,0,0,0,57,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08780",13480,0,0,0,13797,1292,6185,0,0,0,0,926,0,0,0,0,0,286,0,110,0,0,0,0,0,171,0,0,0,0,152,469,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08876",14253,0,0,0,14775,7133,6435,0,0,138,0,2038,0,0,0,0,0,1227,0,182,0,0,0,0,0,434,0,0,0,0,126,818,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08972",9951,0,0,0,7867,10505,2257,0,0,115,0,863,0,0,0,0,0,3177,0,230,0,0,0,0,0,129,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09068",5386,0,0,0,8721,3512,2650,0,0,0,0,1937,0,0,0,0,0,123,0,0,0,0,0,0,0,275,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09164",4834,0,0,0,7005,3648,2371,0,0,0,0,921,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09260",11130,0,0,0,9336,4144,3892,0,0,0,0,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09356",6642,0,0,0,10741,8435,2321,0,0,0,0,2482,0,0,0,0,0,146,0,0,0,0,0,0,0,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09452",6290,0,0,0,9296.5,9637.5,2227.5,0,0,0,0,2049.5,0,0,0,0,0,189.5,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09548",5938,0,0,0,7852,10840,2134,0,0,0,0,1617,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09644",5942,0,63,0,9241,20609,2752,0,0,0,0,610,0,0,0,0,0,1876,0,235,0,0,0,0,0,797,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09740",6419,0,0,0,4180,3971,4052,0,0,51,0,819,0,0,0,0,0,68,286,0,0,0,0,0,0,3131,0,0,0,0,124,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09845",1606,0,0,0,4529,6690,1415,0,0,18,0,958,0,0,0,0,0,0,169,0,0,0,0,0,0,1008,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09932",6885,0,0,0,4151,1768,781,0,0,0,0,244,0,0,0,0,0,0,195,0,0,0,0,0,0,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10028",2081,0,0,0,3457,5665,1231,0,0,0,0,476,0,0,0,0,0,59,229,0,0,0,0,0,0,2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10124",2414,0,0,0,3381,6384,1169,0,0,0,0,514,0,0,0,0,0,0,101,0,0,0,0,0,0,1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10220",3059,0,0,0,3956,6393,1919,0,0,0,0,423,0,0,0,0,0,36,239,0,0,0,0,0,0,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10316",9052,0,0,0,10030,12454,4673,0,0,0,0,899,0,0,0,0,0,0,606,0,0,0,0,0,0,17264,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10412",4572,0,0,0,5169,13987,2896,0,0,0,0,1085,0,0,0,0,0,0,467,0,0,0,0,0,0,4977,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10508",7780,0,18,0,7103,14117,2790,0,0,0,0,1355,0,0,0,0,0,0,588,18,0,0,0,0,0,11907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_00057",0,14017,0,0,0,0,4437,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,3686,916,0,0,0,364,0,0,0,0,0,0,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0
"S_00153",0,17717,0,0,0,0,446,0,144,0,0,0,0,0,41,309,0,0,0,0,0,0,0,3216,350,0,0,0,1639,0,0,0,0,0,0,2640,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0
"S_00249",0,15137,0,0,0,0,280,0,286,0,0,0,0,0,37,528,0,0,0,0,0,0,0,2739,0,0,0,0,1559,99,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0
"S_00345",0,12659,0,0,0,0,255,0,0,0,0,0,0,0,15,240,0,0,0,0,0,0,0,334,240,0,0,0,137,25,0,0,0,0,0,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0
"S_00441",0,9956,0,0,0,0,273,0,392,0,0,0,0,0,71,570,0,0,0,0,0,0,0,0,243,0,0,0,71,0,0,0,0,0,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00537",0,20290,0,0,0,0,755,0,516,0,0,0,0,0,88,1132,0,0,0,0,0,0,0,1925,0,0,0,0,1648,0,0,0,0,0,0,1472,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00633",0,6047,0,0,0,0,761,0,1098,0,0,0,0,0,180,673,0,0,0,0,0,0,0,1144,392,0,23,0,563,101,0,0,0,0,0,1370,42,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0
"S_00729",0,5047.5,0,0,0,0,3196,0,2096,0,0,0,0,0,320.5,984.5,0,0,0,0,0,0,0,1625.5,478.5,0,11.5,0,798.5,50.5,0,0,0,0,0,1007,21,0,0,80.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,78.5,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0
"S_00825",0,4048,0,0,0,0,5631,0,3094,0,0,0,0,0,461,1296,0,0,0,0,0,0,0,2107,565,0,0,0,1034,0,0,0,0,0,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0
"S_00921",0,7582,0,0,0,0,2377,0,2992,0,0,0,0,0,376,917,0,0,0,0,0,0,0,1438,654,0,65,0,679,175,0,0,0,0,0,1424,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,207,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0
"S_01017",0,7516,0,0,0,0,2637,0,4322,0,0,0,0,0,472,1214,0,0,0,0,0,0,0,1146,806,0,117,0,458,298,0,0,0,0,0,1554,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,500,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0
"S_01113",0,7345,0,0,0,0,4184,0,6580,0,0,0,0,0,550,644,0,0,0,0,0,0,0,1460,842,0,0,0,335,258,0,0,0,0,0,971,0,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,344,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0
"S_01209",0,24798,0,0,0,0,11757,0,7707,0,0,0,0,0,468,3799,0,0,0,0,0,0,0,773,1480,0,229,0,316,305,0,0,0,0,0,1143,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,370,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0
"S_01305",0,4907,0,0,0,0,3241,0,6422,0,0,0,0,0,296,694,0,0,0,0,0,0,0,489,585,0,54,0,169,199,0,0,0,0,0,537,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01401",0,9100,0,0,0,0,2590,0,5850,0,0,0,0,0,345,995,0,0,0,0,0,0,0,518,1036,0,0,0,142,234,0,0,0,0,0,1026,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,345,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0
"S_01497",0,18124,0,0,0,0,11853,0,13369,0,0,0,0,0,455,1072,0,0,0,0,0,0,0,676,2343,0,0,0,0,233,0,0,0,0,0,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,233,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0
"S_01593",0,11913,0,0,0,0,3523,0,9562,0,59,0,0,0,872,1903,0,0,0,0,0,0,0,577,1331,0,165,0,124,583,0,0,0,0,0,642,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,784,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0
"S_01689",0,18248,0,0,0,0,6823,0,7696,0,0,0,0,0,467,1807,0,0,0,0,0,46,0,0,1409,0,92,0,0,421,0,0,0,0,0,551,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,253,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0
"S_01785",0,20429,50,0,0,0,7493,0,9861,0,0,0,0,0,478,1821,0,0,0,0,0,0,0,0,1114,0,70,0,0,348,0,0,0,0,0,547,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01881",0,24017,0,0,0,0,6595,0,5886,0,0,0,0,0,866,2731,0,0,0,0,0,79,0,0,1582,0,181,0,55,787,0,0,0,0,0,456,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,1401,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0
"S_01977",0,14734,0,0,0,0,3649,0,6348,0,0,0,0,0,392,1371,0,0,0,0,0,131,0,0,704,0,87,0,0,508,0,0,0,0,0,276,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02073",0,24833,0,0,0,0,3830,0,4841,0,0,0,0,0,600,1709,0,0,0,0,0,251,0,0,2103,0,116,0,0,537,0,0,0,0,0,322,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,779,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0
"S_02169",0,16612,0,0,0,0,5186,0,10691,0,0,0,0,0,1036,1982,0,0,0,0,0,0,0,0,885,0,106,0,0,761,0,0,0,0,0,398,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02265",0,32936,87,0,0,0,12080,0,10988,218,0,0,0,0,1470,2169,0,0,0,0,0,364,0,0,1645,0,422,0,0,1761,0,0,0,0,0,509,0,0,0,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,0,5036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02361",0,11236,0,0,0,0,3666,0,11799,0,0,0,0,0,887,714,0,0,0,0,0,141,0,0,1287,0,0,0,0,865,0,0,0,0,0,227,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,1720,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0
"S_02457",0,19756,0,0,251,0,4334,0,4672,138,0,0,0,0,640,855,0,0,0,0,0,92,0,0,875,0,92,0,0,501,0,0,0,0,0,256,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,901,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
"S_02553",0,21871,0,0,548,0,2210,0,5561,38,0,0,0,0,258,823,0,0,0,0,0,291,0,0,669,0,55,0,0,428,0,0,0,0,0,110,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02649",0,12497,0,0,328,0,1265,0,10191,0,0,0,0,0,483,569,0,0,0,0,0,385,0,0,575,0,52,0,0,449,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02745",114,12138,0,0,1895,0,2720,0,7841,0,0,0,0,0,588,564,0,0,0,0,0,466,0,0,776,0,49,0,0,417,0,0,0,0,0,310,0,0,49,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02841",747,19010,0,0,3930,0,1939,0,9603,52,0,0,0,0,419,576,0,0,0,0,0,603,0,576,799,0,105,0,0,550,0,0,0,0,0,328,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02937",4869,29776,0,0,12537,0,1521,0,6649,0,0,0,0,0,502,852,0,0,0,0,0,639,0,487,1065,0,213,0,0,867,0,0,0,0,0,533,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,1643,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03033",7592,19126,0,0,5914,0,991,0,6568,109,0,0,0,0,283,512,0,0,0,0,0,457,0,0,621,0,76,0,0,708,0,0,0,0,0,359,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,577,251,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0
"S_03129",7035,6934,0,0,8546,0,3081,0,595,91,0,0,0,0,0,118,0,0,0,0,0,0,0,0,263,0,0,0,0,188,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03225",5881,7623,0,0,7221,0,2934,0,838,31,0,0,0,0,44,227,0,0,0,0,0,70,0,0,240,0,0,0,0,205,0,0,0,0,0,380,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03321",6629,6868,0,0,3180,0,757,0,1463,71,0,0,0,0,97,142,0,0,0,0,0,173,0,0,452,0,71,0,0,386,0,0,0,0,0,264,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,366,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
"S_03417",7388,5890,0,0,6530,0,2592,0,527,59,0,0,0,0,0,39,0,0,0,0,0,94,0,0,94,0,0,0,0,148,0,0,0,0,0,207,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03513",13204,4380,0,0,8662,0,5367,0,310,49,0,0,0,0,0,0,0,0,0,0,0,220,0,0,253,0,41,0,0,82,0,0,0,0,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03609",20387,7144,0,0,9815,0,890,0,1719,82,0,0,0,0,41,82,0,0,0,0,0,655,0,0,512,0,143,0,0,491,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03705",20377,10050,0,0,7471,0,2240,0,2641,175,0,0,0,0,62,236,0,0,0,0,0,1274,0,0,442,0,267,0,0,976,0,0,0,0,123,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3391,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03801",15590,4846,0,0,11348,0,8547,0,398,88,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,32,0,0,366,0,0,0,0,119,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03897",17143,4283,0,0,8314,0,9119,0,281,56,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,271,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03993",20554,6988,0,0,6578,0,1379,0,800,305,0,0,0,0,53,116,0,0,0,0,0,589,0,0,410,0,168,0,0,558,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2136,779,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
"S_04089",38688,14184,0,0,12833,0,1857,0,718,485,0,106,0,0,0,0,0,0,0,0,0,697,0,0,507,0,274,0,0,950,0,0,0,0,211,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04185",12284,3805,0,0,2205,0,768,0,416,145,0,0,0,0,0,45,0,0,0,0,0,244,0,0,0,0,63,0,0,407,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,380,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
"S_04281",19912,2655,0,0,12960,0,6564,0,0,29,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,623,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04377",21516,5475,0,0,8225,0,1439,0,281,179,0,0,0,0,60,0,0,0,0,0,0,332,0,179,0,0,136,0,0,792,0,0,0,0,213,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,783,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04473",14324,799,0,0,6540,0,5663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04569",14587,638,0,0,8084,0,3218,0,0,30,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,223,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04665",9373,767,0,0,4828,0,2966,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,212,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04761",8539,517,0,0,6946,0,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04857",17394,1236,0,0,11220,0,3390,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,673,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04953",8262,508,0,0,5143,0,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
