"","X_0001","X_0002","X_0004","X_0007","X_0008","X_0009","X_0010","X_0012","X_0015","X_0017","X_0018","X_0026","X_0027","X_0029","X_0034","X_0039","X_0041","X_0043","X_0053","X_0057","X_0066","X_0067","X_0073","X_0075","X_0077","X_0086","X_0097","X_0101","X_0112","X_0114","X_0119","X_0140","X_0160","X_0161","X_0188","X_0207","X_0210","X_0220","X_0289","X_0305","X_0318"
"S_03454",0,0,1549,1142,369,0,0,0,343,830,116,0,0,2636,0,0,0,162,0,0,1365,0,31,0,0,0,0,15,46,0,127,103,46,0,63,0,0,0,0,0,0
"S_03550",0,0,416,1706,484,0,0,0,322,2075,146,0,0,4514,0,0,0,224,0,0,1888,0,0,0,0,0,0,0,0,0,208,146,88,0,172,0,0,0,0,0,0
"S_03646",0,0,3785,929,142,0,0,0,90,2000,87,0,0,2226,0,0,0,158,0,0,1929,0,0,0,0,0,0,0,55,0,84,136,42,0,119,0,0,0,0,35,0
"S_03742",0,0,1051,1062,150,0,0,0,99,1667,59,0,0,2196,0,0,0,174,0,0,1307,0,0,0,0,0,0,0,0,0,111,146,32,0,134,0,0,0,0,0,0
"S_03838",0,0,7881,983,573,0,0,0,900,3179,112,0,0,3836,0,0,0,181,0,0,1752,0,0,46,0,0,63,0,0,0,241,212,80,0,163,0,0,0,0,0,0
"S_03934",0,0,4961,1036,567,0,0,0,406,1457,84,0,0,3785,0,0,0,152,0,0,1406,0,0,0,0,0,54,0,36,0,116,206,66,0,122,0,0,0,0,0,0
"S_04030",0,0,3417,441,139,0,0,0,118,1427,21,0,0,1637,0,0,0,46,0,0,1100,0,0,0,0,0,0,0,34,0,55,80,0,0,46,0,0,0,0,0,0
"S_04126",0,0,1457,306,76,0,0,0,66,631,36,0,0,674,0,0,0,109,0,0,483,0,0,0,0,0,0,0,0,0,36,66,0,0,39,0,0,0,0,0,0
"S_04222",0,0,4342,300,74,0,0,0,106,1498,16,0,0,1379,0,0,0,97,0,0,886,0,0,0,0,0,0,0,39,0,45,145,0,0,77,0,0,0,0,0,0
"S_04318",0,0,398,1192,880,0,0,0,434,781,118,0,0,3547,0,0,0,324,0,0,1089,0,0,0,0,0,0,0,32,0,142,324,36,0,146,0,0,0,0,0,0
"S_04414",0,0,541,868,156,0,0,0,29,951,67,0,0,1851,0,0,0,90,0,0,850,0,0,0,0,0,0,0,0,0,90,162,23,0,75,0,0,0,0,0,0
"S_04510",0,0,3357,634,859,0,0,0,515,952,141,0,0,2696,0,0,0,238,0,0,678,0,0,0,0,0,26,0,0,0,159,352,0,0,132,0,0,0,0,0,0
"S_04606",0,0,7500,701,783,0,0,0,820,3146,87,0,0,3736,0,0,0,151,0,0,1071,0,0,50,0,0,69,0,50,0,229,220,64,0,165,0,0,0,0,0,0
"S_04702",0,0,1548,561,654,0,0,0,133,508,60,0,0,3033,0,0,0,205,0,0,544,0,0,0,0,0,0,0,15,0,70,353,13,0,150,0,0,0,0,0,0
"S_04798",0,0,851,430,462,0,0,0,143,406,87,0,0,2357,0,0,0,104,0,0,517,0,0,0,0,0,0,0,0,0,27,754,19,0,128,0,0,0,0,0,0
"S_04894",0,0,843,569,401,0,0,0,213,431,64,0,0,3150,0,0,0,213,0,0,431,0,0,0,0,0,0,0,26,0,109,337,0,0,146,0,0,0,0,0,0
"S_04990",0,0,5106,557,244,0,0,0,451,2536,51,0,0,4265,0,0,0,116,0,0,812,0,0,0,0,0,47,0,0,0,36,153,15,0,51,0,0,0,0,0,0
"S_05086",0,0,3290,1066,783,0,0,0,825,4157,54,0,0,7917,0,0,0,241,0,0,801,0,0,0,0,0,0,0,66,0,60,572,36,0,235,0,0,0,0,0,0
"S_05182",0,0,3760,400,117,0,0,0,214,2173,11,0,0,3062,0,0,0,132,0,0,863,0,0,0,0,0,0,0,51,0,83,157,17,0,51,0,0,0,0,0,0
"S_05278",0,0,469,376,133,0,0,0,80,1439,0,0,0,3281,0,0,0,0,0,0,456,0,0,0,0,0,0,0,53,0,44,177,0,0,66,0,0,0,0,0,0
"S_05374",0,0,1288,263,0,0,0,0,69,1063,0,0,0,3114,0,0,0,95,0,0,598,0,0,0,0,0,0,0,42,0,0,126,0,0,38,0,0,0,0,0,0
"S_05470",0,0,488,345,381,0,0,0,128,475,44,0,0,3938,0,0,0,130,0,0,449,0,0,0,0,0,0,0,29,0,31,204,0,0,97,0,0,0,0,0,0
"S_05566",0,0,312,262,302,0,0,0,133,541,27,0,0,4259,0,0,0,70,0,0,418,0,0,0,0,0,0,0,0,0,20,123,0,0,96,0,0,0,0,0,0
"S_05662",0,0,408,189,337.5,0,0,0,187.5,571,40,0,0,3557.5,0,0,0,35,0,0,359.5,0,0,0,0,0,0,0,0,0,34,163.5,0,0,48,0,0,0,0,0,0
"S_05758",0,0,504,116,373,0,0,0,242,601,53,0,0,2856,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,48,204,0,0,0,0,0,0,0,0,0
"S_05854",0,0,426,299,676,0,0,0,411,1045,57,0,0,7210,0,0,0,45,0,0,459,0,0,0,0,0,0,0,30,0,60,519,0,0,184,0,0,0,0,0,0
"S_05950",0,0,1660,277,517,0,0,0,511,680,0,0,0,5972,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,54,385,0,0,96,0,0,0,0,0,0
"S_06046",0,0,2038.5,216,302,0,0,0,299,874,9,0,0,5048,0,0,0,19.5,0,0,397,0,0,0,0,0,10.5,0,15,0,37.5,237.5,7.5,0,91.5,0,0,0,0,0,0
"S_06142",0,0,2417,155,87,0,0,0,87,1068,18,0,0,4124,0,0,0,39,0,0,445,0,0,0,0,0,21,0,30,0,21,90,15,0,87,0,0,0,0,0,0
"S_06238",0,0,1047,80,109,0,0,0,57,493,0,0,0,4082,0,0,0,34,0,0,258,0,0,0,0,0,0,0,0,0,20,89,17,0,69,0,0,0,0,0,0
"S_06334",0,0,304,63,107,0,0,0,19,378,25,0,0,2343,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,42,0,0,44,0,0,0,0,0,0
"S_06430",0,0,3607,169,284,0,0,0,1500,3831,70,0,0,2850,0,0,0,0,144,169,2202,0,0,0,0,0,1166,120,314,0,135,0,55,0,90,0,0,0,0,0,0
"S_06526",0,0,2148,110,281,0,0,0,323,1000,72,0,0,5336,0,0,0,65,0,0,319,0,0,0,0,0,0,0,0,0,65,118,0,0,141,0,0,0,0,0,0
"S_06622",0,0,3458,78,453,0,0,0,711,679,72,0,0,9278,0,0,0,55,0,0,290,0,0,0,0,0,0,0,0,0,59,290,0,0,183,0,0,0,0,0,0
"S_06718",0,0,790,93,0,0,0,0,48,560,0,0,0,4450,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,39,65,0,0,90,0,0,0,0,0,0
"S_06814",0,0,443,0,0,0,0,0,562,682,102,0,0,8489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,137,0,0,0,0,0,0
"S_06910",0,0,5030,222,0,0,0,0,1584,3180,211,0,0,7188,0,0,0,66,0,0,1842,0,0,0,355,0,550,70,261,0,219,269,0,0,129,0,0,0,0,0,0
"S_07006",0,0,4962,128,0,0,0,0,339,1811,40,0,0,6562,0,0,0,34,0,0,426,0,0,0,199,0,0,0,0,0,78,100,0,0,0,0,0,0,0,0,0
"S_07102",0,0,3596,52,0,0,0,0,158,1132,0,0,0,2755,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,63,0,0,40,0,0,0,0,0,0
"S_07198",0,0,331,0,0,0,0,0,0,0,0,0,0,4294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07294",0,161,2419,0,0,0,0,0,745,446,135,0,0,8591,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,76,437,0,0,0,0,0,0,0,0,0
"S_07390",0,185,211,21,171,0,0,0,171,131,0,0,0,8988,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,29,303,0,0,59,0,0,0,0,0,0
"S_07486",0,984,501,0,0,0,0,0,317,678,235,0,0,10798,0,0,0,0,0,0,143,0,0,0,266,0,0,0,0,0,82,354,0,0,112,0,0,0,0,0,0
"S_07582",0,1735,1980,0,0,0,0,0,1483,253,0,0,0,3504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,1002,0,0,219,0,0,0,0,0,0
"S_07678",0,1648,259,0,148,0,0,0,217,152,54,0,0,8330,0,0,0,39,0,0,204,0,0,0,0,0,0,0,0,0,50,594,0,0,159,0,0,0,0,0,0
"S_07774",0,844,1539,56,0,0,0,0,138,435,223,0,0,7725,0,0,0,0,0,0,126,0,0,0,219,0,0,0,0,0,48,338,0,0,67,0,0,0,0,0,0
"S_07870",0,538,2610,141,121,0,0,0,528,701,347,0,0,3354,0,0,0,0,0,0,153,0,0,0,370,0,0,0,0,0,33,189,0,0,234,0,0,0,0,0,0
"S_07966",0,1010,1194,0,0,0,0,0,694,738,255,0,0,7412,0,0,0,0,0,0,361,0,0,0,0,0,100,0,0,0,72,1199,0,0,194,0,0,0,0,0,0
"S_08062",0,1032,369,57,0,0,0,0,287,631,332,0,0,8626,0,0,0,0,0,0,295,0,0,0,225,0,20,0,0,0,25,745,0,0,160,0,0,0,0,0,0
"S_08158",0,1073,719,65,0,0,0,0,188,564,496,0,0,8362,0,0,0,0,0,0,240,0,0,0,136,0,0,0,0,0,0,438,0,0,78,0,0,0,0,0,0
"S_08254",0,1045,1051,0,0,0,0,0,83,493,114,0,0,3979,0,0,0,73,0,0,412,0,0,0,176,0,23,0,0,0,0,130,0,0,153,0,0,0,0,0,0
"S_08350",0,1066,3775,0,0,0,0,0,94,522,137,0,0,3467,0,0,0,0,0,0,360,0,0,0,175,0,0,0,0,0,30,107,0,0,0,0,0,0,0,0,0
"S_08446",0,1586,3141.5,0,0,0,0,0,285.5,621,446,0,0,7775,0,0,0,42,0,0,247,0,0,0,259,0,0,0,0,0,74.5,287,0,0,97,0,0,0,0,0,0
"S_08542",0,2106,2508,0,0,0,0,0,477,720,755,0,0,12083,0,0,0,84,0,0,134,0,0,0,343,0,0,0,0,0,119,467,0,0,194,0,0,0,0,0,0
"S_08638",0,3148,3072,0,0,0,0,0,148,755,254,0,0,8379,0,0,0,82,0,0,220,0,0,0,453,0,0,0,0,0,45,154,0,0,165,48,0,0,0,0,0
"S_08734",0,1378,2862,0,0,0,0,0,0,0,447,0,0,7454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08830",0,454,169,0,0,0,0,0,75,510,1039,0,0,2995,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,160,0,0,147,0,0,0,0,0,0
"S_08926",0,1027,1216,0,0,0,0,0,110,296,369,0,0,9418,0,0,0,25,0,0,54,0,0,0,130,0,0,0,0,0,31,164,0,0,51,0,0,0,0,0,0
"S_09022",0,1120,554,0,0,0,0,0,62,190,95,0,0,2914,9,0,0,44,0,0,126,0,0,0,208,0,0,0,0,0,11,55,0,0,55,0,0,0,0,0,0
"S_09118",0,840.5,500,0,0,0,0,0,54,177.5,324.5,0,0,2480.5,4.5,0,0,31.5,0,0,84,0,0,0,196,0,0,0,0,0,5.5,61,0,0,71,0,0,0,0,0,0
"S_09214",0,561,446,0,0,0,0,0,46,165,554,0,0,2047,0,0,0,19,0,0,42,0,0,0,184,0,0,0,0,0,0,67,0,0,87,0,0,0,0,0,0
"S_09310",0,1057,2929,0,248,0,0,0,173,635,615,0,0,4954,0,0,0,58,0,0,37,0,0,14,550,0,0,0,0,0,0,75,0,0,197,0,0,0,0,0,0
"S_09406",0,802,475,26,169,0,0,0,29,206,496,0,0,2508,0,0,0,53,0,0,45,0,0,0,298,0,0,0,0,0,0,113,0,0,222,0,0,0,0,0,0
"S_09502",0,901,5636,0,0,0,0,0,261,247,445,0,0,3457,0,0,0,58,0,0,0,0,0,0,324,0,0,0,0,0,53,160,0,0,121,87,0,0,0,0,0
"S_09598",0,1379,3802,0,194,0,0,0,185,318,568,0,0,4160,0,0,0,69,0,0,77,0,0,0,456,0,0,0,0,0,36,157,0,0,173,65,0,0,0,0,0
"S_09694",0,2015,1960,0,0,0,0,0,134,195,78,0,0,4125,0,0,0,0,0,0,406,0,0,0,234,0,0,0,0,0,0,100,0,0,150,0,0,0,0,0,0
"S_09790",0,1238,4622,0,235,0,0,0,190,380,635,0,0,4052,0,0,0,71,0,0,0,0,0,0,419,0,0,0,0,0,42,90,0,0,132,0,0,0,0,0,0
"S_09795",0,886,193,0,163,0,0,0,140,177,390,0,0,1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,47,0,0,130,0,0,0,0,0,0
"S_09982",0,224,321,77,131,0,0,0,31,404,789,0,0,1227,0,0,0,28,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0
"S_10078",0,1269,541,80,260,0,0,0,208,407,960,0,0,3150,0,0,0,46,0,0,67,0,0,0,352,0,0,0,0,0,40,104,0,0,217,61,0,0,0,0,0
"S_10174",0,1150,983,75,244,0,0,0,170,198,698,0,0,3012,0,0,0,0,0,0,40,0,0,0,305,0,0,0,0,0,26,60,0,0,152,46,0,0,0,0,0
"S_10270",0,0,3465,0,0,0,0,0,380,0,545,0,0,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10366",0,687.5,2702,33,101.5,0,0,0,285,112,653,0,0,2599.5,0,0,0,22.5,0,0,30.5,0,0,0,158,0,0,0,0,0,20,29,0,0,114.5,43.5,0,0,0,0,0
"S_10462",0,1375,1939,66,203,0,0,0,190,224,761,0,0,3612,0,0,0,45,0,0,61,0,0,0,316,0,0,0,0,0,40,58,0,0,229,87,0,0,0,0,0
"S_10558",0,2012,4847,83,234,0,0,0,476,313,1351,0,0,3673,0,0,0,60,0,0,128,0,0,0,442,0,0,0,0,0,34,0,0,0,347,94,0,0,0,0,0
"1115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_00095",0,0,2671,215,3384,0,0,0,370,0,0,0,574,0,504,0,1834,0,1845,0,0,0,27,0,0,0,1652,86,134,0,0,0,0,0,0,0,0,0,0,0,0
"S_00191",0,0,4392,391,4491,0,0,0,1312,0,0,0,501,0,181,0,1186,0,1846,0,0,0,85,0,0,0,899,44,66,0,0,0,0,0,0,0,0,0,0,0,0
"S_00287",0,0,3135,448,2971,0,0,0,863,0,0,0,393,0,0,0,371,0,907,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00383",0,0,4052,311,2962,0,0,0,1697,0,0,0,216,0,0,0,648,0,1391,0,0,0,0,0,0,0,333,0,27,0,0,0,0,0,0,0,0,0,0,0,0
"S_00479",0,0,2504,687,2986,0,0,0,1830,0,0,0,132,0,0,0,370,0,753,0,0,0,59,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00575",0,0,2761,412,2392,0,0,0,1450,0,0,0,237,0,0,0,402,0,840,0,0,0,63,0,0,0,224,0,43,0,0,0,0,0,0,0,0,0,0,0,0
"S_00671",0,0,2808,640,777,0,0,0,981,0,0,0,213,0,0,0,205,0,640,0,0,0,94,0,0,0,171,0,68,0,0,0,0,0,0,0,0,0,0,0,0
"S_00767",0,0,1141,421,252,0,0,0,137,0,0,0,97,0,0,0,65,0,389,0,0,0,47,0,0,0,61,0,25,0,0,0,0,0,0,0,0,0,0,0,0
"S_00863",0,0,5791,1153,822,0,0,0,883,0,0,0,380,0,0,0,209,0,1215,0,0,0,110,0,0,0,515,0,86,0,0,0,0,0,0,0,0,0,0,0,0
"S_00959",0,0,2133,882,429,0,0,0,323,0,0,0,141,0,0,0,30,0,444,0,0,0,50,0,0,0,176,0,61,0,0,0,0,0,0,0,0,0,0,0,0
"S_01055",0,0,4505,585,523,0,0,0,636,0,0,0,0,0,0,0,174,0,267,62,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0
"S_01151",0,0,1534,317,241,0,0,0,380,0,0,0,0,0,0,0,34,0,245,0,0,0,22,0,0,0,52,0,94,0,0,0,0,0,0,0,0,0,0,56,0
"S_01247",0,0,7227,2794,3355,0,0,0,3239,0,0,0,0,0,0,0,890,0,254,175,0,0,254,0,0,0,37,0,75,0,0,0,0,0,0,0,0,0,0,0,0
"S_01343",0,0,3063,1583,390,0,0,0,430,0,0,0,0,0,0,0,111,0,279,65,0,0,48,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,120,0
"S_01439",0,0,3221,656,250,0,0,0,474,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,108,0
"S_01535",0,0,13048,12525,4545,0,0,0,8300,0,0,0,0,0,0,0,1639,0,274,137,0,0,392,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0
"S_01631",0,0,6042,2130,395,0,0,0,482,0,0,0,0,0,0,0,142,0,165,0,0,0,78,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,58,0
"S_01727",0,0,5798,5935,3588,0,0,0,7052,0,0,0,0,0,0,0,523,0,0,89,0,0,154,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0
"S_01823",0,0,11175,2862,3526,0,0,0,5416,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,69,0
"S_01919",0,0,6831,4546,2779,0,0,0,2770,0,0,0,0,0,0,0,343,0,0,82,0,0,211,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
"S_02015",0,0,9966,4693,4053,0,0,0,4819,0,0,0,0,0,0,0,364,0,0,0,0,0,164,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,97,0
"S_02111",0,0,12762,8858,4679,0,0,0,3718,0,0,0,0,0,0,0,313,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
"S_02207",0,0,18840,3254,2735,0,0,0,5587,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0
"S_02303",0,0,13510,3844,2508,0,0,0,979,0,0,0,0,0,0,0,189,0,0,0,0,0,111,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
"S_02399",0,0,14273,1839,257,0,0,0,748,0,0,0,0,0,0,0,75,0,0,0,0,0,27,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
"S_02495",0,0,14649,5310,3200,0,0,0,1116,0,0,0,0,0,0,0,70,0,0,0,0,0,83,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"S_02591",0,0,25009,2316,2567,0,0,0,3580,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02687",0,0,19834,1643,0,0,0,0,2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02783",0,0,14598,2267,467,0,0,0,833,0,0,0,0,0,0,0,70,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02879",0,0,15020,2800,513,0,0,0,850,0,0,0,0,0,0,0,107,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02975",0,0,22243,1687,581,0,0,0,2184,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03071",0,0,15039,1360,340,0,0,0,1048,0,0,0,0,0,0,0,45,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
"S_03167",0,0,12307,2886,3267,0,0,0,1450,0,0,0,0,0,239,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03263",0,0,11937,1848,1629,0,0,0,1537,0,0,0,0,0,104,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03359",0,0,11716,1048,352,0,0,0,582,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03455",0,0,12326,1814,1870,0,0,0,1013,0,0,0,0,0,224,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03551",0,0,18579,4390,3777,0,0,0,2124,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03647",0,0,18074,1438,279,0,0,0,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03743",0,0,22478,2676,545,0,0,0,1626,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03839",0,0,18494,2400,3666,0,0,0,1452,0,0,0,0,0,257,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03935",0,0,17091,1710,2790,0,0,0,1293,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04031",0,0,16400,791,227,0,0,0,1065,0,0,0,0,0,67,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04127",0,0,26092,653,0,0,0,0,2004,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04223",0,0,14736,923,211,0,0,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04319",0,0,18668,2307,2913,0,0,0,1322,0,0,0,0,0,116,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04415",0,0,13616,1284,226,0,0,0,735,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04511",0,0,20483,1901,3996,0,0,0,2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04607",0,0,16165,2160,4605,0,0,0,1190,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04703",0,0,13356,1261,3330,0,0,0,689,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04799",0,0,10047,1743,1762,0,0,0,1585,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04895",0,0,15370,2360,2469,0,0,0,2546,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04991",0,0,8364,1867,1903,0,0,0,1379,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05087",0,0,11501.5,2704.5,1361,0,0,0,3362,0,0,0,0,0,90,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05183",0,0,14639,3542,819,0,0,0,5345,0,0,0,0,0,83,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05279",0,0,13187,3011,439,0,0,0,3183,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05375",0,0,12083,4621,572,0,0,0,2899,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05471",0,0,9850,2946,2415,0,0,0,2780,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05567",0,0,8717,4054,2980,0,0,0,2756,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0
"S_05663",0,0,8952,3405.5,2585,0,0,0,2674.5,0,0,0,0,0,342.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,0
"S_05759",0,0,9187,2757,2190,0,0,0,2593,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05855",0,0,17024,8429,1866,0,0,0,7010,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0
"S_05951",0,0,17425,9430,1562,0,0,0,6653,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0
"S_06047",0,0,21514,2821,1272,0,0,0,7549,0,0,0,0,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06143",0,0,12777,1665,229,0,0,0,1451,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0
"S_06239",0,0,11005,5682,497,0,0,0,1389,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0
"S_06335",0,0,9240,2113,324,0,0,0,1320,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0
"S_06431",0,0,12469,2327,248,0,0,0,1516,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06527",0,0,10201,2362,1288,0,0,0,2102,0,0,0,0,0,1461,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0
"S_06623",0,0,10206,2828,764,0,0,0,1508.5,0,0,0,0,0,875,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0
"S_06719",0,0,10211,3294,240,0,0,0,915,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0
"S_06815",0,0,9332,3092.5,242.5,0,0,0,771.5,0,0,0,0,0,528.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,0,0,0,0
"S_06911",0,0,9332,3092.5,242.5,0,0,0,771.5,0,0,0,0,0,528.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,0,0,0,0
"S_07007",0,0,8453,2891,245,0,0,0,628,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0
"S_07103",0,0,10204,1233,138,0,0,0,645,0,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
