"","X_0001","X_0002","X_0004","X_0005","X_0006","X_0007","X_0008","X_0009","X_0010","X_0011","X_0012","X_0013","X_0015","X_0017","X_0018","X_0019","X_0023","X_0025","X_0026","X_0031","X_0034","X_0036","X_0037","X_0040","X_0041","X_0043","X_0051","X_0064","X_0067","X_0073","X_0075","X_0077","X_0086","X_0097","X_0099","X_0101","X_0117","X_0118","X_0119","X_0138","X_0150","X_0161","X_0171","X_0209","X_0226","X_0316","X_0365"
"S_08798",8026,0,0,4975,5207,0,0,0,0,0,0,0,47,0,2164,0,0,0,1477,0,0,0,310,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08894",6055,0,0,5410,13791,0,0,0,0,0,0,0,193,0,2219,0,0,0,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08990",7522,0,0,4488,13483,0,0,0,0,0,0,0,83,0,788,0,0,0,530,0,0,0,326,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09086",5541,0,0,3839,4076,0,0,0,0,0,0,0,20,0,1012,0,0,0,284,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09182",4966,0,0,3035,5796,0,0,0,0,0,0,0,0,0,940,0,0,0,312,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0
"S_09278",9517,0,0,1883,2096,0,0,0,0,0,0,0,79,0,1432,0,0,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0
"S_09374",5679,0,0,5834,10609,0,0,0,0,0,0,0,22,0,2839,0,0,0,244,2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0
"S_09470",7614,0,0,3943,8523,0,0,0,0,0,0,0,46,0,2098,0,0,0,266,3817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0
"S_09566",8457,0,0,5256,10941,0,0,0,0,0,0,0,48,0,2676,0,0,0,263,3321,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0
"S_09662",6772.5,0,0,3281,6630.5,0,0,0,0,0,0,0,24,0,1995,0,0,0,131.5,2231.5,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.5,0,0,0,0,0,0,0,0,0
"S_09758",5088,0,0,1306,2320,0,0,0,0,0,0,0,0,0,1314,0,0,0,0,1142,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0
"S_09827",2909,0,0,838,2894,0,0,0,0,0,0,0,0,0,934,0,0,0,0,859,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0
"S_09950",8428,0,0,1411,170,0,0,0,0,0,0,0,0,0,1144,0,0,0,0,394,0,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10046",4417,0,0,1986,3714,0,0,0,0,0,0,0,0,0,1254,0,0,0,0,884,0,544,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0
"S_10142",5344,0,0,3147,2319,0,0,0,0,0,0,0,0,0,1418,0,0,0,0,698,0,414,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0
"S_10238",3789,0,0,3436,3276,0,0,0,0,0,0,0,0,0,867,0,0,0,0,819,0,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10334",4344,0,0,3730,4500.5,0,0,0,0,0,0,0,0,0,1028,0,0,0,0,877,0,1051,425,236,0,0,0,0,0,0,0,0,0,0,0,0,0,191.5,0,0,0,0,0,0,0,0,0
"S_10430",4899,0,0,4024,5725,0,0,0,0,0,0,0,0,0,1189,0,0,0,0,935,0,1363,850,472,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0
"S_10526",6421,0,0,6591,6872,0,0,0,0,0,0,0,0,0,1773,0,0,0,0,1219,0,1951,1123,968,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,0,0,0,0,0,0,0,0,0
"1115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_00063",6986,0,0,0,0,0,83,0,0,0,0,0,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,186,1791,307,5118,0,0,0,0,0,0,0,0,0,0,0
"S_00159",17048,0,0,0,0,0,73,0,0,0,0,0,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,898,0,0,0,196,0,482,0,531,0,0,0,0,0,0,0,0,0,0,0,0
"S_00255",8588,0,0,0,0,44,371,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,132,0,112,0,3434,0,0,0,0,0,0,0,0,0,0,0,0
"S_00351",17919,0,0,0,0,322,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,165,0,60,0,2363,0,0,0,0,0,0,0,0,0,0,0,0
"S_00447",4611,0,0,0,0,162,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,57,0,66,0,706,0,0,0,0,0,0,0,0,0,0,0,0
"S_00543",8852,0,0,0,0,0,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,293,0,5746,0,0,0,0,0,0,0,0,0,0,0,0
"S_00639",9439,0,0,0,0,0,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,277,0,6847,0,0,0,0,0,0,0,0,0,0,0,0
"S_00735",9744,0,0,0,0,503,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,311,0,0,0,124,0,237,0,8637,0,0,0,0,0,0,0,0,0,0,0,0
"S_00831",18505,0,0,0,0,1541,2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321,0,1252,0,0,0,358,0,344,0,21587,0,0,0,0,0,0,0,0,0,0,0,0
"S_00927",15386,0,0,0,0,1624,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382,0,803,0,0,0,164,0,285,0,14211,0,0,0,0,0,0,0,0,0,0,0,0
"S_01023",18694,0,0,0,0,3249,2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3281,0,742,0,0,0,102,0,190,0,14169,0,0,0,0,0,0,0,0,0,0,0,0
"S_01119",10097,0,0,0,0,1205,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782,0,873,0,0,0,0,0,122,0,6900,0,0,0,0,0,0,0,0,0,0,0,0
"S_01215",12319,0,0,0,0,7998,2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,485,0,0,36,0,0,273,0,740,0,0,0,0,0,0,0,0,0,0,0,0
"S_01311",13449,0,0,0,0,4265,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5915,0,441,0,0,0,0,0,152,0,3337,0,0,0,0,0,0,0,0,0,0,0,0
"S_01407",8857,0,0,0,0,2541,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4817,0,433,0,0,0,0,0,90,0,1283,0,0,0,0,0,0,0,0,0,0,0,0
"S_01503",7687,0,0,0,0,1051,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01599",15046,0,0,0,0,4915,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9611,0,957,0,0,0,0,0,90,0,784,0,0,0,0,0,0,0,0,0,0,0,0
"S_01695",12456,0,0,0,0,3287,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,789,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01791",11042,0,0,0,0,1680,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,1007,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01887",14794,0,0,0,0,3953,947,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,1631,0,1154,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01983",14767,0,0,35,0,3949,643,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,207,0,297,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02079",18290,0,0,534,0,3546,505,0,0,0,0,0,0,0,78,0,85,0,0,0,0,0,0,0,85,93,790,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02175",18966,0,0,3130,0,3010,177,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,50,78,531,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02271",93856,0,0,28802,0,10540,0,0,0,0,0,0,0,0,23714,0,0,0,0,0,0,0,0,0,0,545,12811,0,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02367",53907,0,0,7510,0,2037,0,0,0,0,0,0,0,0,3182,0,0,0,0,0,0,0,0,0,3055,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02463",20963,0,0,15836,0,1592,234,0,0,0,0,0,0,0,3747,0,0,0,106,0,0,0,0,0,0,96,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02559",18457,0,0,8783,0,550,209,0,0,0,0,0,0,0,708,0,0,0,382,0,0,0,0,0,0,158,301,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02655",61870,0,0,24289,0,967,514,0,0,0,0,0,0,0,6676,0,0,0,574,0,0,0,0,0,151,0,2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02751",37286,0,0,11418,0,0,0,0,0,0,0,0,0,0,4803,0,0,0,787,0,0,0,0,0,0,0,1457,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02847",30387,0,0,13979,0,523,0,0,0,0,0,0,0,0,3371,0,0,0,1751,0,0,0,0,0,0,0,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02943",25932,0,0,9309,0,269,0,0,0,0,0,0,0,0,2646,0,0,0,1231,0,0,0,0,0,0,0,1570,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03039",30543,0,0,10365,0,319,0,0,0,0,0,0,0,0,3491,0,0,0,2086,0,0,0,0,0,0,0,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0
"S_03135",15694,0,0,3585,0,66,118,0,0,0,0,0,0,0,339,0,0,0,1126,0,0,0,0,0,0,0,272,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03231",14012,0,0,2012,0,0,160,0,0,0,0,0,0,0,444,0,0,0,654,0,0,0,0,0,0,0,123,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03327",45717,0,0,11236,0,0,0,0,0,0,0,0,0,0,2801,0,0,0,1996,0,0,0,0,0,0,0,676,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,290,0,0,0,0
"S_03423",17284,0,0,2805,0,0,0,0,0,0,0,0,0,0,356,0,0,0,668,0,0,0,0,0,0,0,156,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03519",27067,0,0,3983,0,543,263,0,0,0,0,0,0,0,634,0,0,0,1243,0,0,0,0,0,0,0,140,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03615",40117,0,0,13380,0,0,259,0,0,0,0,0,0,0,2697,0,0,0,2784,0,0,0,626,0,0,0,950,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,712,0,0,0,0
"S_03711",47246,0,0,14824,0,0,226,0,0,0,0,0,0,0,2613,0,0,0,3162,0,0,0,1016,0,0,0,2403,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,871,0,0,0,0
"S_03807",19379,0,0,3215,0,158,126,0,0,0,0,0,0,0,711,0,0,0,1383,0,0,0,0,0,0,0,119,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03903",16748,0,0,2288,0,80,80,0,0,0,0,0,0,0,580,0,0,0,803,0,0,0,326,0,0,0,67,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03999",30295,0,0,9083,0,0,0,0,0,0,0,0,0,0,1234,0,0,0,2649,0,0,0,1695,0,0,0,1152,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,494,0,0,0,0
"S_04095",49244,0,0,15447,0,200,0,0,0,0,0,0,0,0,2654,0,0,0,3755,0,0,0,2303,0,0,0,1177,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,1152,0,0,0,0
"S_04191",24241,0,0,6501,0,0,0,0,0,0,0,0,0,0,778,0,0,0,2129,0,0,0,1465,0,0,0,1122,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,618,0,0,0,0
"S_04287",17719,0,0,3689,0,47,0,0,0,0,0,0,0,0,810,0,0,0,734,0,0,0,454,0,0,0,89,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04383",21125,0,0,6036,0,0,71,0,0,0,0,0,0,0,534,0,0,0,1643,0,0,0,1619,0,0,0,920,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,519,0,0,0,0
"S_04479",20591,0,0,2218,0,0,0,0,0,0,0,0,0,0,320,0,0,0,473,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04575",17810,0,0,2597,0,0,47,0,0,0,0,0,0,0,367,0,0,0,228,0,0,0,600,0,0,0,155,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04671",15832,0,0,3424,0,0,0,0,0,0,0,0,0,0,286,0,0,0,783,0,0,0,360,0,0,0,93,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04767",7370,0,0,935,0,0,33,0,0,0,0,0,0,0,100,0,0,0,107,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04863",15227,0,0,5008,0,0,0,0,0,0,0,0,0,0,290,0,0,0,534,0,0,0,453,0,0,0,122,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04959",10210,0,0,2659,0,0,0,0,0,0,0,0,0,0,149,0,0,0,294,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05055",22216,0,0,5152,0,0,0,0,0,0,0,0,0,0,198,0,0,0,1101,0,0,0,0,0,0,0,165,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05151",26396,0,0,7589,0,0,0,0,0,0,0,0,0,0,468,0,0,0,1849,0,0,0,1951,0,0,0,902,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,308,0,0,0,0
"S_05247",17596,0,0,6212,0,0,0,0,0,0,0,0,0,0,150,0,0,0,1330,0,0,0,1599,0,0,0,1534,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,236,0,0,0,0
"S_05343",45633,0,0,15887,0,0,0,0,0,0,0,0,0,0,1063,0,0,0,2992,0,0,0,3071,0,0,0,1536,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,1043,0,0,0,0
"S_05439",20457,0,0,4733,0,0,20,0,0,0,0,0,0,0,191,0,0,0,601,0,0,0,970,0,0,0,112,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05535",15938,0,0,3632,0,0,0,0,0,0,0,0,0,0,141,0,0,0,310,0,0,0,697,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05631",9564,0,0,675,0,0,0,0,0,0,0,0,0,0,72,0,0,0,63,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05727",13583,0,0,3325,0,0,0,0,0,0,0,0,0,0,178,0,0,0,627,0,0,0,1119,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05823",18981,0,0,1032,0,31,0,0,0,0,0,0,0,0,89,0,0,0,361,0,0,0,0,0,0,0,120,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05919",18509,0,0,928,0,0,0,0,0,0,0,0,0,0,80,0,0,0,277,0,0,0,0,0,0,0,31,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06015",26400,0,0,8412,0,0,0,0,0,0,0,0,0,0,416,0,0,0,1810,0,0,0,2918,0,0,0,877,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,166,0,0,0,0
"S_06111",26056,0,0,5783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,0,0,0,2986,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0
"S_06207",24813,0,0,13571,0,0,0,0,0,0,0,0,0,0,942,0,0,0,1924,0,0,0,1911,0,0,0,589,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,353,0,0,0,0
"S_06303",14458,0,0,8121,0,62,0,0,0,0,0,0,0,0,232,0,0,0,1094,0,0,0,1340,0,0,0,1360,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,157,0,0,0,0
"S_06399",22906,0,0,8064,0,69,0,0,0,0,0,0,0,0,376,0,0,0,1276,0,0,0,1593,0,0,0,643,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,198,0,0,0,0
"S_06495",14909,0,0,5766,0,0,0,0,0,0,0,0,0,0,284,0,0,0,465,0,0,0,828,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06591",15239,0,0,1612,0,0,0,0,0,0,0,0,0,0,163,0,0,0,218,0,0,0,0,0,0,0,195,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06687",23328,0,0,6420,0,0,0,0,0,0,0,0,0,0,287,0,0,0,1280,0,0,0,1802,0,0,0,478,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,213,0,0,0,0
"S_06783",16098,0,0,2095,0,0,35,0,0,0,0,0,0,0,257,0,0,0,428,0,0,0,0,0,0,0,128,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06879",22106,0,0,7637,0,0,0,0,0,0,0,0,0,0,326,0,0,0,708,0,0,0,597,0,0,0,129,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06975",23781,0,0,5018,0,0,0,0,0,0,0,0,0,0,365,0,0,0,1064,0,0,0,1313,0,0,0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0
"S_07071",23351,0,0,5883,0,0,0,0,0,0,0,0,0,0,440,0,0,0,1216,0,0,0,1859,0,0,0,531,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,84,0,0,0,0
"S_07167",18026,0,0,3472,0,0,0,0,0,0,0,0,0,0,132,0,0,0,199,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07263",18284,0,0,3161,0,0,0,0,0,0,0,0,0,0,253,0,0,0,201,0,0,0,0,0,0,0,67,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07359",21191.5,0,0,3853.5,0,0,34.5,0,0,0,0,0,0,0,233,0,0,0,417,0,0,0,185.5,0,0,0,64.5,0,0,0,0,0,83.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07455",24099,0,0,4546,0,0,69,0,0,0,0,0,0,0,213,0,0,0,633,0,0,0,371,0,0,0,62,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07551",19322,0,0,4467,0,0,34.5,0,0,0,0,0,0,0,159.5,0,0,0,505.5,0,0,0,185.5,0,0,0,99,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07647",19322,0,0,4467,0,0,34.5,0,0,0,0,0,0,0,159.5,0,0,0,505.5,0,0,0,185.5,0,0,0,99,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07743",14545,0,0,4388,0,0,0,0,0,0,0,0,0,0,106,0,0,0,378,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07839",13986,0,0,3105,0,0,53,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07935",16838,0,0,6368,0,0,151,0,0,0,0,0,0,0,191,0,0,0,1031,0,0,0,510,0,0,0,162,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08031",51372,0,0,10698,0,0,0,0,0,0,0,0,0,0,705,0,0,0,4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08127",15282,0,0,5760,35,0,76,0,0,0,0,0,0,0,802,0,0,0,2562,0,0,0,671,0,0,0,1125,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,35,0,0,0,0
"S_08223",40746,0,0,26231,17339,0,180,0,0,0,0,0,0,0,6092,0,0,0,2704,0,0,0,1706,0,0,0,937,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,168,0,0,0,0
"S_08319",19212,0,0,5063,13166,0,0,0,0,0,0,0,0,0,2831,0,0,0,1199,0,0,0,683,0,0,0,325,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,42,0,0,0,0
"S_08415",17554.5,0,0,7866.5,6757.5,0,38,0,0,0,0,0,0,0,3023.5,0,0,0,1231,0,0,0,587.5,0,0,0,341.5,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,21,0,0,0,0
"S_08511",15897,0,0,10670,349,0,76,0,0,0,0,0,0,0,3216,0,0,0,1263,0,0,0,492,0,0,0,358,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08607",16689,0,0,7478,17745,0,66,0,0,0,0,0,0,0,2826,0,0,0,1122,0,0,0,319,0,0,0,423,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,82,0,0,0,0
"S_08703",16077,0,0,8601,5443,0,0,0,0,0,0,0,0,0,3284,0,0,0,1490,0,0,0,0,0,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08799",9009,0,0,4506,422,0,0,0,0,0,0,0,0,0,2599,0,0,0,490,167,0,0,269,0,0,0,41,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08895",8181,0,0,4652,5579,0,0,0,0,0,0,0,0,0,2013,0,0,0,620,165,0,0,286,0,0,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08991",6399,0,0,5461,11851,0,0,0,0,0,0,0,0,0,767,0,0,0,137,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09087",7649,0,0,4098,879,0,0,0,0,0,0,0,0,0,1762,0,0,0,185,292,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09183",5252,0,0,4496,2152,0,0,0,0,0,0,0,0,0,1576,0,0,0,79,519,0,49,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09279",17527,0,0,2530,522,0,0,0,0,0,0,0,0,0,2232,0,0,0,0,1008,0,126,0,0,0,0,63,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09375",7497,0,0,6609,3670,0,38,0,0,0,0,0,0,0,2626,0,0,0,100,469,0,150,0,0,0,0,56,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09471",7855,0,0,4512,2078,0,0,0,0,0,0,0,0,0,1762,0,0,0,85,1767,0,171,0,0,0,0,65,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09567",8055,0,0,5234,2283,0,0,0,0,0,0,0,0,0,1528,0,0,0,0,1889,0,341,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09663",8115,0,0,5288,15553,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09759",9873,0,0,1091,848,0,15,0,0,0,0,0,0,0,610,0,0,0,0,1069,0,209,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09826",5390,0,0,946,1174,0,0,0,0,0,0,0,0,0,719,0,0,0,0,772,0,213,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09951",6371,0,0,1568,1690,0,13.5,0,0,0,0,0,0,0,761,0,0,0,0,972.5,0,275,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10047",7352,0,0,2190,2206,0,27,0,0,0,0,0,0,0,803,0,0,0,0,1173,0,337,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10143",8966,0,0,2965,3353,0,0,0,0,0,0,0,0,0,828,0,0,0,0,736,0,112,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10239",8335,0,0,2975,2366,0,0,0,0,0,0,0,0,0,657,0,0,0,0,701,0,263,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10335",6193,0,0,3878,5027,0,0,0,0,0,0,0,0,0,795,0,0,0,0,1335,0,577,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10431",9421,0,0,4673,6166,0,0,0,0,0,0,0,0,0,939,0,0,0,0,1872,0,782,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10527",18633,0,0,7984,5064,0,0,0,0,0,0,0,0,0,1597,0,0,0,0,1871,0,1350,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
