"sampleID","time","resource","inoculum","replicate.id","treat1","treat2","missing","timeChar"
"S_02462",26,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_026"
"S_02558",27,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_027"
"S_02654",28,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_028"
"S_02750",29,"Medium-B","Soil",6,"Soil/Medium-B","SB","Y","Day_029"
"S_02846",30,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_030"
"S_02942",31,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_031"
"S_03038",32,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_032"
"S_03134",33,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_033"
"S_03230",34,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_034"
"S_03326",35,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_035"
"S_03422",36,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_036"
"S_03518",37,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_037"
"S_03614",38,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_038"
"S_03710",39,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_039"
"S_03806",40,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_040"
"S_03902",41,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_041"
"S_03998",42,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_042"
"S_04094",43,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_043"
"S_04190",44,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_044"
"S_04286",45,"Medium-B","Soil",6,"Soil/Medium-B","SB","Y","Day_045"
"S_04382",46,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_046"
"S_04478",47,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_047"
"S_04574",48,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_048"
"S_04670",49,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_049"
"S_04766",50,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_050"
"S_04862",51,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_051"
"S_04958",52,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_052"
"S_05054",53,"Medium-B","Soil",6,"Soil/Medium-B","SB","Y","Day_053"
"S_05150",54,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_054"
"S_05246",55,"Medium-B","Soil",6,"Soil/Medium-B","SB","Y","Day_055"
"S_05342",56,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_056"
"S_05438",57,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_057"
"S_05534",58,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_058"
"S_05630",59,"Medium-B","Soil",6,"Soil/Medium-B","SB","Y","Day_059"
"S_05726",60,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_060"
"S_05822",61,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_061"
"S_05918",62,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_062"
"S_06014",63,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_063"
"S_06110",64,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_064"
"S_06206",65,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_065"
"S_06302",66,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_066"
"S_06398",67,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_067"
"S_06494",68,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_068"
"S_06590",69,"Medium-B","Soil",6,"Soil/Medium-B","SB","Y","Day_069"
"S_06686",70,"Medium-B","Soil",6,"Soil/Medium-B","SB","Y","Day_070"
"S_06782",71,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_071"
"S_06878",72,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_072"
"S_06974",73,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_073"
"S_07070",74,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_074"
"S_07166",75,"Medium-B","Soil",6,"Soil/Medium-B","SB","Y","Day_075"
"S_07262",76,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_076"
"S_07358",77,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_077"
"S_07454",78,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_078"
"S_07550",79,"Medium-B","Soil",6,"Soil/Medium-B","SB","Y","Day_079"
"S_07646",80,"Medium-B","Soil",6,"Soil/Medium-B","SB","Y","Day_080"
"S_07742",81,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_081"
"S_07838",82,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_082"
"S_07934",83,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_083"
"S_08030",84,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_084"
"S_08126",85,"Medium-B","Soil",6,"Soil/Medium-B","SB","Y","Day_085"
"S_08222",86,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_086"
"S_08318",87,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_087"
"S_08414",88,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_088"
"S_08510",89,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_089"
"S_08606",90,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_090"
"S_08702",91,"Medium-B","Soil",6,"Soil/Medium-B","SB","Y","Day_091"
"S_08798",92,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_092"
"S_08894",93,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_093"
"S_08990",94,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_094"
"S_09086",95,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_095"
"S_09182",96,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_096"
"S_09278",97,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_097"
"S_09374",98,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_098"
"S_09470",99,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_099"
"S_09566",100,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_100"
"S_09662",101,"Medium-B","Soil",6,"Soil/Medium-B","SB","Y","Day_101"
"S_09758",102,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_102"
"S_09827",103,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_103"
"S_09950",104,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_104"
"S_10046",105,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_105"
"S_10142",106,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_106"
"S_10238",107,"Medium-B","Soil",6,"Soil/Medium-B","SB","Y","Day_107"
"S_10334",108,"Medium-B","Soil",6,"Soil/Medium-B","SB","Y","Day_108"
"S_10430",109,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_109"
"S_10526",110,"Medium-B","Soil",6,"Soil/Medium-B","SB","N","Day_110"
"1115",NA,NA,NA,NA,NA,NA,NA,NA
"S_00063",1,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_001"
"S_00159",2,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_002"
"S_00255",3,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_003"
"S_00351",4,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_004"
"S_00447",5,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_005"
"S_00543",6,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_006"
"S_00639",7,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_007"
"S_00735",8,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_008"
"S_00831",9,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_009"
"S_00927",10,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_010"
"S_01023",11,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_011"
"S_01119",12,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_012"
"S_01215",13,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_013"
"S_01311",14,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_014"
"S_01407",15,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_015"
"S_01503",16,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_016"
"S_01599",17,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_017"
"S_01695",18,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_018"
"S_01791",19,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_019"
"S_01887",20,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_020"
"S_01983",21,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_021"
"S_02079",22,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_022"
"S_02175",23,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_023"
"S_02271",24,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_024"
"S_02367",25,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_025"
"S_02463",26,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_026"
"S_02559",27,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_027"
"S_02655",28,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_028"
"S_02751",29,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_029"
"S_02847",30,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_030"
"S_02943",31,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_031"
"S_03039",32,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_032"
"S_03135",33,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_033"
"S_03231",34,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_034"
"S_03327",35,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_035"
"S_03423",36,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_036"
"S_03519",37,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_037"
"S_03615",38,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_038"
"S_03711",39,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_039"
"S_03807",40,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_040"
"S_03903",41,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_041"
"S_03999",42,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_042"
"S_04095",43,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_043"
"S_04191",44,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_044"
"S_04287",45,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_045"
"S_04383",46,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_046"
"S_04479",47,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_047"
"S_04575",48,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_048"
"S_04671",49,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_049"
"S_04767",50,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_050"
"S_04863",51,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_051"
"S_04959",52,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_052"
"S_05055",53,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_053"
"S_05151",54,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_054"
"S_05247",55,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_055"
"S_05343",56,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_056"
"S_05439",57,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_057"
"S_05535",58,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_058"
"S_05631",59,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_059"
"S_05727",60,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_060"
"S_05823",61,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_061"
"S_05919",62,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_062"
"S_06015",63,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_063"
"S_06111",64,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_064"
"S_06207",65,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_065"
"S_06303",66,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_066"
"S_06399",67,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_067"
"S_06495",68,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_068"
"S_06591",69,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_069"
"S_06687",70,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_070"
"S_06783",71,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_071"
"S_06879",72,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_072"
"S_06975",73,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_073"
"S_07071",74,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_074"
"S_07167",75,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_075"
"S_07263",76,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_076"
"S_07359",77,"Medium-B","Soil",7,"Soil/Medium-B","SB","Y","Day_077"
"S_07455",78,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_078"
"S_07551",79,"Medium-B","Soil",7,"Soil/Medium-B","SB","Y","Day_079"
"S_07647",80,"Medium-B","Soil",7,"Soil/Medium-B","SB","Y","Day_080"
"S_07743",81,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_081"
"S_07839",82,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_082"
"S_07935",83,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_083"
"S_08031",84,"Medium-B","Soil",7,"Soil/Medium-B","SB","Y","Day_084"
"S_08127",85,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_085"
"S_08223",86,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_086"
"S_08319",87,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_087"
"S_08415",88,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_088"
"S_08511",89,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_089"
"S_08607",90,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_090"
"S_08703",91,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_091"
"S_08799",92,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_092"
"S_08895",93,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_093"
"S_08991",94,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_094"
"S_09087",95,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_095"
"S_09183",96,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_096"
"S_09279",97,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_097"
"S_09375",98,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_098"
"S_09471",99,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_099"
"S_09567",100,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_100"
"S_09663",101,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_101"
"S_09759",102,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_102"
"S_09826",103,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_103"
"S_09951",104,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_104"
"S_10047",105,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_105"
"S_10143",106,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_106"
"S_10239",107,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_107"
"S_10335",108,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_108"
"S_10431",109,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_109"
"S_10527",110,"Medium-B","Soil",7,"Soil/Medium-B","SB","N","Day_110"
"1116",NA,NA,NA,NA,NA,NA,NA,NA
"S_00064",1,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_001"
"S_00160",2,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_002"
"S_00256",3,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_003"
"S_00352",4,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_004"
"S_00448",5,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_005"
"S_00544",6,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_006"
"S_00640",7,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_007"
"S_00736",8,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_008"
"S_00832",9,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_009"
"S_00928",10,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_010"
"S_01024",11,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_011"
"S_01120",12,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_012"
"S_01216",13,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_013"
"S_01312",14,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_014"
"S_01408",15,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_015"
"S_01504",16,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_016"
"S_01600",17,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_017"
"S_01696",18,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_018"
"S_01792",19,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_019"
"S_01888",20,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_020"
"S_01984",21,"Medium-B","Soil",8,"Soil/Medium-B","SB","Y","Day_021"
"S_02080",22,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_022"
"S_02176",23,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_023"
"S_02272",24,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_024"
"S_02368",25,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_025"
"S_02464",26,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_026"
"S_02560",27,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_027"
"S_02656",28,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_028"
"S_02752",29,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_029"
"S_02848",30,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_030"
"S_02944",31,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_031"
"S_03040",32,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_032"
"S_03136",33,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_033"
"S_03232",34,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_034"
"S_03328",35,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_035"
"S_03424",36,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_036"
"S_03520",37,"Medium-B","Soil",8,"Soil/Medium-B","SB","Y","Day_037"
"S_03616",38,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_038"
"S_03712",39,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_039"
"S_03808",40,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_040"
"S_03904",41,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_041"
"S_04000",42,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_042"
"S_04096",43,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_043"
"S_04192",44,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_044"
"S_04288",45,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_045"
"S_04384",46,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_046"
"S_04480",47,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_047"
"S_04576",48,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_048"
"S_04672",49,"Medium-B","Soil",8,"Soil/Medium-B","SB","Y","Day_049"
"S_04768",50,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_050"
"S_04864",51,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_051"
"S_04960",52,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_052"
"S_05056",53,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_053"
"S_05152",54,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_054"
"S_05248",55,"Medium-B","Soil",8,"Soil/Medium-B","SB","Y","Day_055"
"S_05344",56,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_056"
"S_05440",57,"Medium-B","Soil",8,"Soil/Medium-B","SB","Y","Day_057"
"S_05536",58,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_058"
"S_05632",59,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_059"
"S_05728",60,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_060"
"S_05824",61,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_061"
"S_05920",62,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_062"
"S_06016",63,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_063"
"S_06112",64,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_064"
"S_06208",65,"Medium-B","Soil",8,"Soil/Medium-B","SB","Y","Day_065"
"S_06304",66,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_066"
"S_06400",67,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_067"
"S_06496",68,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_068"
"S_06592",69,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_069"
"S_06688",70,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_070"
"S_06784",71,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_071"
"S_06880",72,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_072"
"S_06976",73,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_073"
"S_07072",74,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_074"
"S_07168",75,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_075"
"S_07264",76,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_076"
"S_07360",77,"Medium-B","Soil",8,"Soil/Medium-B","SB","Y","Day_077"
"S_07456",78,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_078"
"S_07552",79,"Medium-B","Soil",8,"Soil/Medium-B","SB","Y","Day_079"
"S_07648",80,"Medium-B","Soil",8,"Soil/Medium-B","SB","Y","Day_080"
"S_07744",81,"Medium-B","Soil",8,"Soil/Medium-B","SB","Y","Day_081"
"S_07840",82,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_082"
"S_07936",83,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_083"
"S_08032",84,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_084"
"S_08128",85,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_085"
"S_08224",86,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_086"
"S_08320",87,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_087"
"S_08416",88,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_088"
"S_08512",89,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_089"
"S_08608",90,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_090"
"S_08704",91,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_091"
"S_08800",92,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_092"
"S_08896",93,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_093"
"S_08992",94,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_094"
"S_09088",95,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_095"
"S_09184",96,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_096"
"S_09280",97,"Medium-B","Soil",8,"Soil/Medium-B","SB","Y","Day_097"
"S_09376",98,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_098"
"S_09472",99,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_099"
"S_09568",100,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_100"
"S_09664",101,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_101"
"S_09760",102,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_102"
"S_09825",103,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_103"
"S_09952",104,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_104"
"S_10048",105,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_105"
"S_10144",106,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_106"
"S_10240",107,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_107"
"S_10336",108,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_108"
"S_10432",109,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_109"
"S_10528",110,"Medium-B","Soil",8,"Soil/Medium-B","SB","N","Day_110"
"1117",NA,NA,NA,NA,NA,NA,NA,NA
"S_00077",1,"Medium-C","Soil",1,"Soil/Medium-C","SC","N","Day_001"
"S_00173",2,"Medium-C","Soil",1,"Soil/Medium-C","SC","N","Day_002"
"S_00269",3,"Medium-C","Soil",1,"Soil/Medium-C","SC","N","Day_003"
"S_00365",4,"Medium-C","Soil",1,"Soil/Medium-C","SC","N","Day_004"
"S_00461",5,"Medium-C","Soil",1,"Soil/Medium-C","SC","N","Day_005"
"S_00557",6,"Medium-C","Soil",1,"Soil/Medium-C","SC","N","Day_006"
"S_00653",7,"Medium-C","Soil",1,"Soil/Medium-C","SC","N","Day_007"
"S_00749",8,"Medium-C","Soil",1,"Soil/Medium-C","SC","N","Day_008"
"S_00845",9,"Medium-C","Soil",1,"Soil/Medium-C","SC","N","Day_009"
"S_00941",10,"Medium-C","Soil",1,"Soil/Medium-C","SC","N","Day_010"
"S_01037",11,"Medium-C","Soil",1,"Soil/Medium-C","SC","N","Day_011"
"S_01133",12,"Medium-C","Soil",1,"Soil/Medium-C","SC","N","Day_012"
"S_01229",13,"Medium-C","Soil",1,"Soil/Medium-C","SC","N","Day_013"
"S_01325",14,"Medium-C","Soil",1,"Soil/Medium-C","SC","N","Day_014"
"S_01421",15,"Medium-C","Soil",1,"Soil/Medium-C","SC","N","Day_015"
"S_01517",16,"Medium-C","Soil",1,"Soil/Medium-C","SC","N","Day_016"
"S_01613",17,"Medium-C","Soil",1,"Soil/Medium-C","SC","N","Day_017"
